,Unnamed: 0,gaia_id,koi_disposition,koi_score,pl_hostname,pl_orbper,pl_orbsmax,source,designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,mean_varpi_factor_al,rv_nb_transits,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,source_id,distance,r_lo,r_hi,ext_B_V,ext_bp_rp,ext_G,bp_rp0,G0,M_G0
43,43,Gaia DR2 2104120013212624512,CANDIDATE,0.413,KIC 6423922,0.9951412,0.0091,DR25,Gaia DR2 2104120013212624512,284.23920310703124,0.03039266518212183,41.81861132415075,0.03596901528666921,11.658495341500409,0.037559165100885535,310.40347,-148.93571084616943,0.06445890567456115,-128.0024936583328,0.07416574577083973,-0.10243468,-0.025387892000000002,-0.06881315,0.02653192,0.18209963,-0.06600448,-0.31663534,-0.31125152,0.0034501213,0.04535269,211.0,0.0,211.0,0.0,10.295746000000001,492.4219,0.2639385616536492,10.538776631804184,16.0,-0.00996743,0.0,14.974844000000001,2.5752068,1.4060974,1.1691093000000001,,,b'NOT_AVAILABLE',71.85192773079048,16.74231785462574,2.1041200132126244e+18,85.5632112825982,85.28705078675429,85.8411340227522,0.012593853939119824,0.016863170424481443,0.03450715979318832,2.5583436295755186,14.940336840206813,10.313408621195592
44,44,Gaia DR2 2077654287299877248,CANDIDATE,0.9940000000000001,KIC 6525946,0.496069986,0.0112,DR25,Gaia DR2 2077654287299877248,292.9541991754485,0.02498263420722902,41.934802458723226,0.02995782673499704,0.6325989650622688,0.02723026747021187,23.231464000000003,2.1829863076876554,0.05301025579735865,-0.4338898866706614,0.05760871741442729,-0.18592449,0.009389114,-0.3746123,0.15116629,0.13569538,0.14746979,-0.52513725,-0.07735114,-0.09198338,-0.21702218,205.0,0.0,204.0,1.0,-1.0623639999999999,177.92996000000002,0.0,0.0,14.0,-0.07761744,0.0,15.334232,0.8390322,0.34000778,0.49902440000000003,,,b'NOT_AVAILABLE',74.705327102292,10.875901502924698,2.077654287299877e+18,1513.71505656409,1453.32992870475,1579.23054687253,0.07219113481661436,0.09666392951944663,0.19780370939752337,0.7423682704805534,15.136428290602476,4.434011346136465
45,45,Gaia DR2 2102436351673656704,CANDIDATE,,KIC 6592335,0.824000125,0.0113,DR25,Gaia DR2 2102436351673656704,287.2621473503881,0.03281882729845635,42.0322257181201,0.039590811104563035,5.7772247459451105,0.04130772976757727,139.8582,-2.2114038646886027,0.07453225747914112,-13.674147166114885,0.07276532292978058,0.04829765,-0.026246956000000002,0.010424066999999999,-0.04697808,0.33363822,-0.13440973,-0.2316603,-0.22160406,-0.049025457,0.12221689999999999,235.0,0.0,232.0,3.0,4.8941336,347.17838,0.2164502901844667,3.958754738559669,17.0,0.07289946,0.0,15.852478,2.3356122999999998,1.2342224,1.1013899,,,b'NOT_AVAILABLE',72.95335798774633,14.74734065066596,2.1024363516736568e+18,172.24465363875,171.018517472378,173.48818076960399,0.018553492932081396,0.02484312703605699,0.05083657063390303,2.310769172963943,15.801641429366097,9.671749247137207
46,46,Gaia DR2 2101697548581701248,CANDIDATE,1.0,KIC 6607286,0.783276173,0.0165,DR25,Gaia DR2 2101697548581701248,292.17859645250144,0.023706823475694395,42.005838659373566,0.02891936214971856,0.9692432376105832,0.03249175226324839,29.830439000000002,-2.4593151249819267,0.0501007051351448,-15.495636745314968,0.048354929527161854,0.10576261,0.21074836,-0.11824012,-0.16276531,0.5443004,-0.19508834,-0.33373195,-0.20592178,-0.35842696,-0.019580498000000002,185.0,0.0,184.0,1.0,0.47570542,187.46411,0.0,0.0,13.0,-0.08198576,0.0,14.952522,0.8920555,0.36866950000000004,0.523386,,,b'NOT_AVAILABLE',74.50685689099386,11.423310179194884,2.1016975485817009e+18,1003.01211763694,971.1028006310429,1037.0483271929,0.04535289538807974,0.06072752692463877,0.1242669333633385,0.8313279730753612,14.828255066636661,4.945991100645333
47,47,Gaia DR2 2125705488052032640,CONFIRMED,0.987,KIC 6607644,0.971915957,0.018000000000000002,DR25,Gaia DR2 2125705488052032640,292.28665647695647,0.0197116686685927,42.07259478447612,0.02393930486419295,1.5980490302954442,0.024993287227624117,63.939130000000006,9.066213312587466,0.04148600649680727,36.069323326182655,0.05060303212692248,-0.15252542,0.14136654,-0.062639646,-0.16601452,0.20134570000000002,-0.14377359,-0.22071263,-0.15309507,-0.32191673,-0.24655488,166.0,0.0,166.0,0.0,-1.2060932,139.70533999999998,0.0,0.0,14.0,-0.15622576,0.0,14.488042000000002,1.0654631,0.45945644,0.6060066,,,b'NOT_AVAILABLE',74.60425045235948,11.381091467298337,2.1257054880520325e+18,614.827241415506,605.450143176603,624.493992914438,0.03319050085290467,0.04444208064203935,0.0909419723369588,1.0210210193579607,14.397100027663043,5.544276491366233
48,48,Gaia DR2 2101746579928077440,CONFIRMED,1.0,KIC 6690836,0.568874717,0.0128,DR25,Gaia DR2 2101746579928077440,291.6118842172488,0.020421442108744543,42.1159786887256,0.02224198852078476,1.344569351522437,0.02276824029511652,59.0546,-0.3230535153792809,0.0429633453697007,-0.38726787797539736,0.0443264505950788,-0.11214181,-0.018045457,-0.27203703,0.05205011,0.13345988,0.02892269,-0.39923909999999996,-0.13804560000000002,-0.04940581,-0.08480929,250.0,0.0,250.0,0.0,-3.7744047999999997,170.06436000000002,0.0,0.0,16.0,0.040252164,0.0,15.233896,1.1666727,0.51753044,0.64914227,,,b'NOT_AVAILABLE',74.41822244912926,11.849479975501337,2.1017465799280773e+18,728.3027564308211,716.330663061966,740.674383708575,0.034761529278159634,0.04654568770345575,0.09524659022215741,1.120127012296544,15.138649409777843,5.922336231771764
49,49,Gaia DR2 2077728538692850816,CONFIRMED,0.992,KIC 6697756,0.916142298,0.0156,DR25,Gaia DR2 2077728538692850816,293.6084289025083,0.013652985403490187,42.197874633062774,0.016679889747648263,4.902513443899626,0.016773880555756755,292.2707,-48.27720670297004,0.02963463294519532,37.33250431897963,0.03182754408186091,0.07987504,-0.03254077,-0.17321633,-0.10887144,0.2574077,-0.14956942,-0.32061455,-0.15551046,0.06112337,0.08937448,230.0,0.0,229.0,1.0,-3.4745367,157.68445,0.0,0.0,16.0,0.015265648,0.0,14.086642000000001,1.5238285,0.7139386999999999,0.8098898,,,b'NOT_AVAILABLE',75.16840877332353,10.562749069829069,2.0777285386928507e+18,202.78186182176003,202.089260939806,203.479141439757,0.022119692902198767,0.029618268796044147,0.060607958552024624,1.4942102312039558,14.026034041447977,7.551496469154326
50,50,Gaia DR2 2104890633423618048,CONFIRMED,1.0,KIC 6755944,0.692978457,0.0165,DR25,Gaia DR2 2104890633423618048,283.76403958580505,0.010485592105306358,42.22209915199624,0.012641188714227605,1.4532905739763302,0.013029564289378645,111.537926,-3.530108246210581,0.0221161179797949,-8.711269303977403,0.02278510036597644,-0.02711147,-0.1319582,-0.12098113,-0.047628853,0.33050248,-0.14869834,-0.32677093,-0.2288819,-0.1616891,0.07076409,261.0,0.0,259.0,2.0,-3.4079851999999997,184.13214,0.0,0.0,17.0,0.08548069,0.0,13.408451000000001,0.8382368,0.34231663,0.49592018,,,b'NOT_AVAILABLE',72.10912266810872,17.218662406924597,2.104890633423618e+18,674.695272572996,668.7709793168631,680.723553934755,0.03757844744119954,0.050317541123766185,0.10296494598888675,0.7879192588762338,13.305486054011114,4.262912664153527
51,51,Gaia DR2 2077689712190423552,CANDIDATE,1.0,KIC 6867588,0.82628442,0.0166,DR25,Gaia DR2 2077689712190423552,293.1369678306537,0.02361156669867688,42.35042497792648,0.02677119109462149,1.1073672486575763,0.030709568121159964,36.059357,-6.165216297075941,0.050392165780524745,-6.896458702945777,0.05279461667505397,-0.02762744,-0.008357811,0.06204548,-0.1640714,0.31312603,-0.25162929999999994,-0.09303565,-0.32412127,-0.27941279999999996,-0.04414018,202.0,0.0,200.0,2.0,5.77738,331.84164,0.17093168887819973,5.480881341961537,15.0,-0.08891335,0.0,14.403887,1.13729,0.49778938,0.6395006,,,b'NOT_AVAILABLE',75.14528448137693,10.942816858359633,2.077689712190424e+18,880.857114758164,857.471254127841,905.529835600839,0.04454809924238924,0.05964990488555919,0.12206179192414653,1.0776400951144407,14.281825208075853,4.679359667387908
52,52,Gaia DR2 2105474852056221824,CONFIRMED,1.0,KIC 6934291,0.567856484,0.0125,DR25,Gaia DR2 2105474852056221824,286.88725549462447,0.016538803272301252,42.47122709790799,0.01970839063046431,1.7094471765395383,0.019495085384440974,87.68606,-1.3177666346961632,0.037212575589840494,-3.3665600932673683,0.04126048300587559,-0.029236695,0.04978312,-0.09641415,0.021898694,0.15070374,-0.016621663999999998,-0.34354629999999997,-0.09092291400000001,0.05023802,0.04288027,265.0,0.0,265.0,0.0,-1.6798634999999997,222.94147,0.0,0.0,17.0,0.08073854,0.0,15.044114000000002,1.1716108,0.5149183,0.6566925,,,b'NOT_AVAILABLE',73.25741050746372,15.1756374561251,2.1054748520562217e+18,575.3221097293319,568.892031869555,581.896541386082,0.027601154789223495,0.036957946262770255,0.07562716412247238,1.1346528537372298,14.96848683587753,6.244558678204356
53,53,Gaia DR2 2077219052496826368,CONFIRMED,0.941,KIC 6964929,0.665025941,0.0153,DR25,Gaia DR2 2077219052496826368,296.23280986958383,0.01850695796163481,42.47279650964336,0.022012397831357826,0.9904131179122038,0.02449045032461255,40.44079,2.5739637549044745,0.03891676855240578,0.3757093107120037,0.03666118017719774,0.009532363,0.12662715,-0.09688075,-0.117154256,0.37906358,-0.23229025,-0.18234377,-0.3467666,-0.116014905,-0.0033482364000000002,222.0,0.0,218.0,4.0,-1.2809248,187.0288,0.0,0.0,14.0,-0.060936064000000005,0.0,14.754551999999999,0.91346073,0.3763857,0.53707504,,,b'NOT_AVAILABLE',76.33823906500794,8.978514336162993,2.0772190524968264e+18,981.778696909662,958.542783323139,1006.14774082381,0.08379139636573282,0.11219667973371625,0.22958842604210794,0.8012640502662838,14.52496357395789,4.794483978286852
54,54,Gaia DR2 2078450196282665088,CANDIDATE,0.9990000000000001,KIC 6974658,0.7165318509999999,0.0149,DR25,Gaia DR2 2078450196282665088,298.2980940254205,0.01234322334146708,42.43432036524128,0.013891832445790809,2.4588973885383982,0.014980861095294031,164.13593,-11.057124387524972,0.026761082583982517,-7.683042308038202,0.02576329204016945,0.10230699,0.12256281,-0.13127686,-0.023129586,0.3708552,-0.020406118,-0.29284397,-0.050994675999999996,-0.10273543,0.013224902,229.0,0.0,229.0,0.0,-5.7272563,122.88226999999999,0.0,6.713997766802522e-16,16.0,0.10228715,0.0,13.421438,1.0223636999999999,0.43926809999999994,0.58309555,,,b'NOT_AVAILABLE',77.06055742429474,7.632203238950021,2.0784501962826647e+18,401.97201332632795,399.54760173320096,404.425496321678,0.036303733847809654,0.048610699622217125,0.09947223074299846,0.9737530003777828,13.321965769257002,5.400458914690219
56,56,Gaia DR2 2105538623730974848,CANDIDATE,0.9209999999999999,KIC 7102227,0.764017553,0.0154,DR25,Gaia DR2 2105538623730974848,286.41003071668234,0.02840244640553258,42.681513672095754,0.027783444196631063,1.4113265478740111,0.02926317086648968,48.228764,5.157724618800546,0.05708371928756705,-5.248012680631627,0.05387273234725741,-0.12103277,0.06033848,-0.3691659,0.09927976,0.11184165,0.074748114,-0.36719808,-0.21075462,-0.023338685,-0.06445164,209.0,0.0,208.0,1.0,-0.8680529,185.37854,0.0,0.0,14.0,0.005240375,0.0,15.564810000000001,1.1977406000000002,0.5276890000000001,0.6700516,,,b'NOT_AVAILABLE',73.31631644341562,15.581208216823432,2.1055386237309747e+18,694.62677733334,680.680757361162,709.1454125958611,0.03149794805714571,0.0421757524485181,0.08630437767657925,1.1555648475514821,15.478505622323421,6.35605239490488
57,57,Gaia DR2 2116808411756003456,CANDIDATE,0.997,KIC 7335514,0.576732089,0.0121,DR25,Gaia DR2 2116808411756003456,280.7768980364284,0.015086977695393697,42.92468327130986,0.015322630945467928,5.755674105886247,0.01910125973474401,301.3243,9.166069006372267,0.03069848158971808,27.85365587476777,0.029536253180931393,-0.19096631,-0.30202395,0.09170591,0.0024286734,0.29756743,-0.16323972,-0.124055006,-0.45382905,-0.0995971,0.06370716,186.0,0.0,186.0,0.0,-1.1982701,158.53412,0.0,0.0,14.0,-0.10387724,7.0,13.266032999999998,1.5527992,0.7335453000000001,0.8192539000000001,-20.543497750735423,1.8023852717120772,b'NOT_AVAILABLE',71.99845118059531,19.525358096254227,2.1168084117560036e+18,172.873979399881,172.300715472594,173.45100243995603,0.019380146645249396,0.02595001635798894,0.05310160180798335,1.526849183642011,13.212931398192016,7.077384854147315
58,58,Gaia DR2 2077276570699337600,CANDIDATE,1.0,KIC 7461521,0.7735301,0.017,DR25,Gaia DR2 2077276570699337600,296.28378658979284,0.017573586840913976,43.03398862094266,0.020378833981455284,0.4273750152125591,0.021902839657095125,19.51231,-0.2687741756546718,0.04313822590966833,-2.2810693410199505,0.04790240129314152,-0.031142889,-0.04474657,-0.20937665,0.06919874,0.18674864,0.059102025,-0.15920182,0.10828398,-0.29942328,-0.24306723,217.0,0.0,217.0,0.0,-1.568802,180.70937,0.0,0.0,14.0,-0.09150395,0.0,14.727706,0.8769101999999999,0.35270882,0.5242014,,,b'NOT_AVAILABLE',76.85478493198697,9.215555190120217,2.0772765706993377e+18,2194.82244315649,2091.8248012506197,2308.26702417637,0.1894550557067351,0.2536803195913183,0.5191068526364542,0.6232298804086815,14.208599147363545,3.0207090378755375
59,59,Gaia DR2 2116886477081207424,CANDIDATE,1.0,KIC 7582691,0.259819659,0.0065,DR25,Gaia DR2 2116886477081207424,281.11626458230256,0.0186080466607952,43.28231994266868,0.019521006335334632,3.779333757513277,0.020763861101958787,182.01498,-26.76132253513568,0.041656743836782376,-27.820942610366945,0.04261553477037423,-0.048921257,-0.09616917,-0.20159599,-0.02879108,0.154588,-0.04902353,-0.14137022,-0.06649498,-0.113996156,-0.003639207,245.0,0.0,244.0,1.0,-0.8460373,220.34389,0.0,0.0,17.0,0.07830050599999999,0.0,15.116791000000001,1.7389506999999997,0.83982277,0.89912796,,,b'NOT_AVAILABLE',72.4434544070602,19.410183156217443,2.1168864770812076e+18,262.595266200918,261.16043818849397,264.04566353488997,0.020974479981064383,0.02808482869464521,0.05747007514811642,1.7108658713053546,15.059320924851885,8.020356535965181
60,60,Gaia DR2 2126012900332317056,CONFIRMED,1.0,KIC 7605093,0.634003002,0.0136,DR25,Gaia DR2 2126012900332317056,290.9953824598205,0.02741750975653115,43.243879211885535,0.03221516813663875,1.1551172179024554,0.03182468319901896,36.29627,6.290268101802392,0.05881432351670406,-13.84286922099036,0.06938890934915166,-0.1810894,0.10173216,-0.19868734,0.06342392,0.0119923735,0.06391290000000001,-0.28891563,-0.108127005,-0.042442042,-0.15342073,211.0,0.0,209.0,2.0,-0.93861705,184.99684,0.0,0.0,16.0,0.04870759,0.0,15.719529000000001,1.1494408,0.49953747,0.6499033000000001,,,b'NOT_AVAILABLE',75.25717155245869,12.747065105053458,2.1260129003323167e+18,845.2276658469209,822.912737342983,868.7631560535069,0.03695501121874932,0.04948276002190534,0.10125673073937315,1.0999580399780946,15.618272269260629,6.084660480673076
61,61,Gaia DR2 2078206723171920896,CANDIDATE,0.8,KIC 7613620,0.619023176,0.0142,DR25,Gaia DR2 2078206723171920896,293.6711826462906,0.02532530703088667,43.21758716744242,0.02790679600306292,0.8710749997048213,0.02903340744686958,30.002506,5.594030453390029,0.053921499533409085,-1.464043405772029,0.05461821001054454,0.023317222999999998,0.0028205079999999998,-0.07906322,-0.17297505,0.24955556,-0.20799279,-0.22852074,-0.16545531,-0.093469866,-0.0073933913,248.0,0.0,247.0,1.0,-1.9266758999999998,201.44917,0.0,0.0,16.0,-0.04065143,0.0,15.748798,1.1395731000000002,0.5052433,0.6343298,,,b'NOT_AVAILABLE',76.11362128845839,10.986710251243371,2.078206723171921e+18,1112.36090565904,1077.282898412,1149.75513158455,0.06492433573450322,0.08693368554849981,0.17789267991253885,1.0526394144515003,15.570905320087462,5.517569414910058
62,62,Gaia DR2 2105663555739344640,CANDIDATE,1.0,KIC 7668416,0.858546796,0.0167,DR25,Gaia DR2 2105663555739344640,286.1480867795637,0.01850929260582871,43.36922553082453,0.02270148735762226,1.285862062878762,0.02194137993795013,58.60443000000001,4.420494572923055,0.04065074541245076,5.6687358400672565,0.04459854842606015,-0.12022287400000001,-0.13452625,-0.01614579,-0.030775545,0.08333171,-0.08577166,-0.40763074,-0.26363605,0.03081873,-0.027751748,257.0,0.0,256.0,1.0,-2.1742065,204.78697,0.0,0.0,16.0,0.01574004,0.0,15.186035999999998,1.1440763,0.50499916,0.6390772,,,b'NOT_AVAILABLE',73.89978294931224,16.022149109571295,2.105663555739345e+18,760.7697278879359,748.1830372791741,773.779239323377,0.030365985457758295,0.040660054527938354,0.08320280015425774,1.1034162454720617,15.10283319984574,5.779769884617082
63,63,Gaia DR2 2126074614722290560,CANDIDATE,0.868,KIC 7749002,0.609926502,0.0144,DR25,Gaia DR2 2126074614722290560,290.3916779411751,0.023620847300157472,43.4403089708384,0.02672806259175362,0.8836582299306259,0.028456480099711887,31.052970000000002,-8.166267482496831,0.051946901140176666,-3.0236423382293607,0.0531970480926408,0.12761599,0.05438488,-0.10282297,-0.026589267000000003,0.24367460000000002,-0.07448488,-0.19255209,-0.23027104,-0.13965209,0.15792349,245.0,0.0,245.0,0.0,-1.3661021999999998,210.68532000000002,0.0,1.2972676148241315e-15,17.0,0.056423176,0.0,15.631784,0.9468049999999999,0.3925495,0.5542555,,,b'NOT_AVAILABLE',75.24772692487376,13.227968492867527,2.1260746147222907e+18,1096.62766407824,1063.18642847988,1132.1989514070801,0.052861823980439974,0.07078198230980913,0.14484139770640553,0.8760230176901908,15.486942602293594,5.431488012922067
66,66,Gaia DR2 2078648211455026432,CANDIDATE,0.9440000000000001,KIC 7841925,0.840594032,0.0161,DR25,Gaia DR2 2078648211455026432,297.72422567323554,0.018327196972550468,43.52727957237392,0.021249241494731005,1.6775831928440437,0.02253421960270359,74.44603000000001,-8.179793046448147,0.0399179844706884,-35.89905125412099,0.042422723875065536,0.10515557,-0.005829424000000001,-0.23884745,-0.057747584000000005,0.35279283,-0.054891042,-0.304424,0.0008692675599999999,0.083419345,0.12750842,203.0,0.0,202.0,1.0,-4.726187,116.819984,0.0,0.0,15.0,0.1011971,0.0,14.503614,1.0810604,0.46323872,0.6178216999999999,,,b'NOT_AVAILABLE',77.80763730202327,8.539796325045522,2.0786482114550264e+18,586.137358398032,578.437277688128,594.041443194188,0.07580565325602379,0.10150376970981585,0.2077074899215052,0.979556630290184,14.295906510078495,5.663616986428719
67,67,Gaia DR2 2078762010906266496,CANDIDATE,0.9990000000000001,KIC 7907808,0.655939788,0.0145,DR25,Gaia DR2 2078762010906266496,297.08320691224645,0.01687593625466851,43.680030496876824,0.023634577754369186,2.1798545789703043,0.022824497645999114,95.50504000000001,25.731048263717774,0.03631756068942056,15.798699582152354,0.042319665786877854,-0.11658062,-0.10440873,-0.08007864,-0.0021760007000000002,0.39093372,-0.06792807599999999,-0.26212662,-0.16547526,-0.01062721,-0.097853,191.0,0.0,191.0,0.0,-3.4390466,126.72546000000001,0.0,0.0,15.0,-0.04424912,0.0,14.486975,1.3008175,0.5893735999999999,0.7114439,,,b'NOT_AVAILABLE',77.7121871446829,9.019270545527249,2.0787620109062664e+18,452.807337628303,448.13980652941905,457.571347214376,0.03615590100116687,0.04841275144056244,0.09906716874319722,1.2524047485594376,14.387907831256802,6.207407720653007
68,68,Gaia DR2 2102828018332228352,CANDIDATE,0.9990000000000001,KIC 7954278,0.306702491,0.008,DR25,Gaia DR2 2102828018332228352,289.82602271700836,0.021612899946698037,43.725167133051016,0.0226395814904409,1.2982118008350332,0.024932755217809258,52.068527,7.2778359763335665,0.04607028059257545,-15.07051449733782,0.04495630862873107,-0.037717994,-0.14921926,-0.14987004,-0.08605713400000001,0.2534771,-0.13867898,-0.21327391,-0.21736754,0.033049657999999996,0.103174575,236.0,0.0,236.0,0.0,-1.1157476999999998,207.21756000000002,0.0,0.0,17.0,0.07741192,0.0,15.247520000000002,1.1221781000000002,0.48366165,0.6385164000000001,,,b'NOT_AVAILABLE',75.3370021871563,13.719394204558007,2.1028280183322284e+18,753.775348803376,739.7626182757539,768.319212478943,0.0315438385714244,0.042237199847137266,0.08643011768570286,1.0799409001528628,15.161089882314299,5.86131034831987
