,Unnamed: 0,pl_hostname,pl_orbper,pl_orbsmax,gaia_id,source,designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,mean_varpi_factor_al,rv_nb_transits,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,source_id,distance,r_lo,r_hi,ext_B_V,ext_bp_rp,ext_G,bp_rp0,G0,M_G0
66,66,KIC 9787239 ,0.74295778,0.01148665413457653,Gaia DR2 2080287892525359872,SO,Gaia DR2 2080287892525359872,297.8423072830826,0.02667893748680902,46.57435950627034,0.031168328600218256,3.059480188079765,0.032197589667293344,95.022026,-13.617631233845387,0.058046061096578026,19.64563310931001,0.06811532402576316,-0.0880768,0.02636678,0.02528889,-0.14451267,0.09376014,-0.15995325,-0.1302659,-0.22514434,-0.006738641,-0.06398651,227.0,0.0,225.0,2.0,0.39197388,227.64227000000002,0.0,0.0,16.0,0.046058472,0.0,15.812304000000001,1.9770956000000002,0.99526215,0.98183346,,,b'NOT_AVAILABLE',80.5391833612077,9.962320439156999,2.08028789252536e+18,323.846626337988,320.478993926569,327.284494985727,0.023110599278479055,0.030945092433883454,0.06332304202303261,1.9461505075661167,15.748980957976968,8.260607114177926
67,67,KIC 10024051,0.57736948,0.013192445525897448,Gaia DR2 2080534148769345408,SO,Gaia DR2 2080534148769345408,296.5527609542304,0.017522844259151616,46.9661944559835,0.020234540803312558,1.9113810286874344,0.020258635092909517,94.34895,-46.461081571003035,0.037418184908623565,-19.27918739596899,0.04306409747346375,0.0232465,-0.05834959,-0.11199761,-0.14526589,0.18446784,-0.15978107,-0.26017427,-0.13667981,0.02945215,0.012100531000000001,228.0,0.0,228.0,0.0,-2.8853723999999996,166.89623999999998,0.0,0.0,17.0,0.05148181,0.0,14.861212,1.1522217,0.50141907,0.6508026,,,b'NOT_AVAILABLE',80.4566550920058,10.925146792773244,2.0805341487693453e+18,515.453190005729,510.085380818025,520.933113416744,0.031053231443049355,0.041580276902243085,0.08508585415395524,1.1106414230977568,14.776126145846044,6.300265841478154
68,68,KIC 10028535,0.66308666,0.016716104569528475,Gaia DR2 2086307031492729856,SO,Gaia DR2 2086307031492729856,297.84146284412213,0.023041037408658357,46.96762884001135,0.026947065760620646,1.2130996323847942,0.02501200620502389,48.500694,-8.180942343872598,0.05279689198591075,-5.801619901335761,0.05494878453920768,0.05424748,0.030616915,-0.3878083,-0.09900321,0.17393224,-0.12515442,-0.40906546,-0.10369862,-0.10792119,-0.052479599999999994,227.0,0.0,226.0,1.0,-0.28712678,214.36437999999998,0.0,0.0,17.0,0.0495691,0.0,15.332972,1.1634978999999999,0.51016045,0.6533375,,,b'NOT_AVAILABLE',80.88764205317632,10.154522427518051,2.0863070314927296e+18,805.5617233730201,789.5259443478631,822.2501716428931,0.05394736206798223,0.0722355178090282,0.14781577206627133,1.0912623821909717,15.185156227933728,5.802477888307502
69,69,KIC 10281221,0.58289571,0.02616213366999481,Gaia DR2 2128571777426188928,SO,Gaia DR2 2128571777426188928,294.6125141626632,0.019049277258209683,47.343235695062354,0.020657937928891482,0.7003489857528873,0.02158621460923066,32.44427,-0.7560770595044439,0.04172307952157939,-4.353615653709402,0.03990153110332275,-0.07137229,0.0092949495,-0.21556696,0.022423767,0.23870356,-0.031694636,-0.28784415,-0.2134578,-0.08011410000000001,-0.016442126,220.0,0.0,218.0,2.0,-3.5662252999999997,147.02573,0.0,0.0,17.0,0.13735917,0.0,14.922145,0.8421334999999999,0.3423853,0.49974823,,,b'NOT_AVAILABLE',80.17381721892035,12.269066834204915,2.1285717774261888e+18,1371.9981953922302,1332.23366529171,1414.1622748950101,0.059610934928403525,0.07981904186913232,0.16333396170382566,0.7623144581308675,14.758811038296175,4.235377299311468
70,70,KIC 10319385,0.68920948,0.013776544213874295,Gaia DR2 2119593990103923840,SO,Gaia DR2 2119593990103923840,281.55117770824614,0.010669813824688686,47.469993088813645,0.012131558124593177,1.9581216251610916,0.012222567715084308,160.20543,-3.7378610727857886,0.02253465347466084,10.697004673327182,0.0243190886973926,-0.088331565,-0.1105286,-0.14620158,0.07374266,0.1613809,0.012018261,-0.37098977,-0.28809109999999993,0.03737531,-0.0033335396999999998,235.0,0.0,234.0,1.0,-3.7969956,156.45553999999998,0.0,0.0,17.0,0.109156184,0.0,13.22144,0.8924866,0.37003708,0.5224495,,,b'NOT_AVAILABLE',76.7648708598336,20.472710911588162,2.119593990103924e+18,503.26662937412596,500.166532183283,506.404702273957,0.028725174085954704,0.03846300810109335,0.07870697699551589,0.8540235918989066,13.142733023004483,4.712449329329173
71,71,KIC 10468885,0.66407444,0.017336941948866924,Gaia DR2 2129192692257862912,SO,Gaia DR2 2129192692257862912,291.27895491153237,0.027255901966386036,47.687576612502305,0.030062045952070182,1.1051689467792067,0.029975984719950024,36.868477,-4.982597052941558,0.06595667539996718,-20.3286111293082,0.06833338538273158,-0.016577698000000002,-0.19771628,-0.03354817,-0.028134894,0.09594227400000001,-0.062307145,-0.44204062,-0.06792798,0.12511285,0.11830816400000001,216.0,0.0,216.0,0.0,-1.8281753,175.03929,0.0,0.0,15.0,0.020449828,0.0,15.662239000000001,1.2019768,0.5341873,0.66778946,,,b'NOT_AVAILABLE',79.48674975686184,14.4462182580768,2.1291926922578632e+18,882.324129993701,859.412591120399,906.4670169412719,0.031099103479669894,0.04164169955927799,0.08521154353429551,1.1603351004407219,15.577027456465705,5.934098217150861
72,72,KIC 10604521,0.86812153,0.021783718743798936,Gaia DR2 2128811470960380160,SO,Gaia DR2 2128811470960380160,293.68354005969536,0.026146049791981103,47.83316234152925,0.03535758839608752,0.592680259519145,0.030746664252994618,19.276245,3.1753077712051625,0.05935154637736342,2.403539387826336,0.06622494321675314,0.038201317,0.08915679,-0.13644649,-0.13894838,0.20083551,-0.2030361,-0.45010412,-0.15171700000000002,-0.025133002999999998,0.07611854,219.0,0.0,219.0,0.0,-2.4151719,167.25606000000002,0.0,0.0,15.0,0.08963927,0.0,15.787234,0.9476824,0.39608288,0.5515995,,,b'NOT_AVAILABLE',80.33592071317463,13.048530194315381,2.12881147096038e+18,1610.1283035044,1532.4796713398,1695.8855155925598,0.05204450557832201,0.06968759296937317,0.14260194528460232,0.8779948070306268,15.644632054715398,4.752931578586651
73,73,KIC 10647452,0.76295078,0.020063045857242938,Gaia DR2 2107681262654003328,SO,Gaia DR2 2107681262654003328,282.9140150527142,0.028704261470789225,47.97019869856358,0.027937158686664545,1.0502322909762445,0.028578869544688593,36.748558,-3.117996152981231,0.06546541075944716,-14.27709280087894,0.05543134388793894,-0.09703073,0.028614199,-0.38604325,0.12205705,0.18517834,0.11946553,-0.34541017,-0.10839554,-0.19330907,-0.07505466,199.0,0.0,199.0,0.0,0.21586177,197.60745,0.0,0.0,15.0,0.09508522,0.0,15.580007,1.0688095,0.4519682,0.6168413,,,b'NOT_AVAILABLE',77.58123419598736,19.763355112885755,2.1076812626540032e+18,927.144439841641,903.0285908919501,952.5585122801531,0.038710444229911774,0.05183328482385186,0.10606661718995827,1.0169762151761481,15.473940382810042,5.744270009214793
77,77,KIC 11246161,0.53740984,0.01623013074075793,Gaia DR2 2129686647856175104,SO,Gaia DR2 2129686647856175104,292.8741576823984,0.01679710404773103,48.93654568423946,0.019784963395762956,0.8842491147021637,0.01913231716945021,46.217564,0.10021479203335336,0.037882450108832,-9.255412262574453,0.036496622320016416,-0.12644094,-0.07391943,-0.1210531,0.021514567000000002,0.2815783,-0.018396962,-0.35223913,-0.08306088,-0.07778087,-0.08428234,235.0,0.0,234.0,1.0,0.07917063,230.0292,0.0,0.0,16.0,0.015297161,0.0,14.815617000000001,0.8780689,0.3596058,0.51846313,,,b'NOT_AVAILABLE',81.11705614887151,14.012683889042744,2.129686647856175e+18,1095.37961484459,1072.72318045399,1118.99543664452,0.040032417046742576,0.05360340642558831,0.10968882270807466,0.8244654935744118,14.705928177291927,4.617793728040764
78,78,KIC 11401182,0.92785963,0.018753474276556,Gaia DR2 2129939398090453504,SO,Gaia DR2 2129939398090453504,290.9576362899095,0.015190341323774894,49.20372616066865,0.018061909626544723,2.2911069726365785,0.017492997737671497,130.97281,10.251812909881146,0.03387456809631851,-17.679815497440966,0.03493000670444564,-0.10462493,-0.051650695999999996,-0.20056263,0.020113323,0.23564325,0.0035229863,-0.19742265,-0.058182515,-0.051821925,-0.023298131,237.0,0.0,237.0,0.0,-4.335603,150.08016999999998,0.0,0.0,17.0,0.027962182000000002,0.0,14.638579,1.246685,0.5596694999999999,0.68701553,,,b'NOT_AVAILABLE',80.82528433426388,15.264913041261007,2.1299393980904532e+18,431.05115414786695,427.800647981914,434.350539526857,0.021647301129461987,0.0289857362123496,0.05931360509472585,1.2176992637876505,14.579265394905274,6.465934938687351
79,79,KIC 11547505,0.93846561,0.02499951685475427,Gaia DR2 2132214871762396160,SO,Gaia DR2 2132214871762396160,284.7316083637216,0.012272602768983577,49.53314901438661,0.013339396164156395,1.8356742647406128,0.0133087729879725,137.92963999999998,19.00190604392532,0.02599399537614611,-7.391005323864236,0.025304479214937642,-0.11117663,-0.18124229,-0.20261319,0.073582366,0.2558894,0.0053330967000000005,-0.41621614,-0.20390618,-0.09888529,-0.060487,239.0,0.0,239.0,0.0,-2.984705,174.63876000000002,0.0,0.0,17.0,0.06396449,0.0,13.745041,0.8964576999999999,0.37073229999999996,0.52572536,,,b'NOT_AVAILABLE',79.56584729950612,19.14949936172412,2.132214871762396e+18,536.32318955656,532.493287906837,540.207585319474,0.027698819884583448,0.037088719825457236,0.07589476648375865,0.8593689801745427,13.669146233516242,5.097908122972079
80,80,KIC 11600889,0.66931017,0.01552511990399607,Gaia DR2 2132086400701217792,SO,Gaia DR2 2132086400701217792,286.03630245688066,0.020713926675191268,49.61450267971018,0.02183103370443928,2.926617117353693,0.021783973657522927,134.34726,-3.543144551262124,0.04300490987531928,-0.5155410138768821,0.04339563814024679,0.024623135,-0.20091592,-0.33241975,-0.14464834,0.17354879,-0.13492751,-0.27517164,-0.017423185,0.055938415,0.17134443,202.0,202.0,202.0,0.0,1.450849,226.4922,0.0,0.0,15.0,-0.08506466,6.0,12.5073805,0.95430374,0.40789318,0.54641056,-24.129627515952105,0.639614732358156,b'NOT_AVAILABLE',79.9537354419696,18.38300007607658,2.1320864007012175e+18,338.367895580251,335.873195506726,340.899260932311,0.020813756706321462,0.027869620229764438,0.05702969337532081,0.9264341197702355,12.450350806624678,4.860434748167544
81,81,KIC 11752632,0.9849389000000001,0.015872509808389938,Gaia DR2 2132156632006693504,SO,Gaia DR2 2132156632006693504,285.40497226355814,0.013740225295425556,49.99481864528744,0.01642953672762555,1.3648488400362502,0.01693435079277612,80.596466,1.3224429934216206,0.02769189424942641,22.524500976840248,0.02686553311879896,-0.07922259,-0.19739603,-0.17357817,0.04557877,0.4791294,-0.03792296,-0.20887807,-0.13668722,-0.09530208,0.045701865,211.0,0.0,211.0,0.0,-1.4662086,177.04607,0.0,0.0,14.0,-0.00011215671,0.0,13.784735999999999,0.813673,0.3271122,0.48656082,,,b'NOT_AVAILABLE',80.18130395105608,18.896966343703912,2.132156632006693e+18,717.555337657652,708.874926460029,726.447059470647,0.030647502049446308,0.041037005244208606,0.0839741556154829,0.7726359947557914,13.700761844384516,4.505459003195401
82,82,KIC 11870545,0.8399616,0.01755086344287118,Gaia DR2 2135140981443805312,SO,Gaia DR2 2135140981443805312,295.084100056599,0.028401284765295232,50.11463797321485,0.0286229906800073,1.2884127043684863,0.03109794600933192,41.430797999999996,-9.644462732257614,0.06156431678642362,-1.7860672574639236,0.05627234926119859,-0.04712818,-0.082267225,-0.04625322,-0.046814512,0.24608979,-0.12344909,-0.25396338,-0.24279425,-0.08693082,0.053659357000000005,268.0,0.0,268.0,0.0,-1.4299341,230.9373,0.0,0.0,17.0,-0.0009152047,0.0,15.931404,1.2813673,0.5777111,0.7036562,,,b'NOT_AVAILABLE',82.85399598512036,13.240860759236385,2.1351409814438047e+18,759.586453762402,741.920075479133,778.0986351060451,0.03192350460246669,0.0427455726627029,0.08747040261075875,1.2386217273372973,15.843933597389242,6.5285179447191855
83,83,KIC 11904151,0.8374905999999999,0.0172039385852034,Gaia DR2 2132155017099178624,SO,Gaia DR2 2132155017099178624,285.67929796407213,0.02047449843872133,50.241484223586816,0.024042664380128597,5.3618456769911145,0.023300853122699076,230.11371,-18.3937490726302,0.044804558843499945,41.44808373890555,0.045877502621367854,0.052847332999999996,-0.015037371,-0.006066006999999999,-0.05854462,0.17200759,-0.12974972,-0.39141345,-0.28562236,0.06519521,0.09431189,201.0,201.0,196.0,5.0,6.351126,342.97882000000004,0.0,2.0301221021717147e-15,15.0,0.08934567,10.0,10.919079,0.84401894,0.35221386,0.49180508,-98.12168719668598,0.3948298329564445,b'NOT_AVAILABLE',80.48987745161915,18.816263255259088,2.1321550170991785e+18,185.50578370393,184.701358845527,186.317120467188,0.015651895161417632,0.02095788762113821,0.042886192742284314,0.8230610523788617,10.876192807257716,4.577291726968548
84,84,KIC 12170648,0.29969767,0.011462471704819528,Gaia DR2 2135416409106562688,SO,Gaia DR2 2135416409106562688,296.96382767152755,0.02132849590408611,50.74541561497034,0.0278654448069452,1.954067491274302,0.02706215037001102,72.20666,3.9318570653144143,0.04580928999771208,4.009806637928442,0.055576029742952976,-0.16827809999999999,-0.034366217000000004,-0.19049829,0.0063836430000000005,0.38989937,-0.024223207000000004,-0.020246241,-0.12141527,0.17238973,-0.063473344,169.0,0.0,169.0,0.0,-0.12238563599999999,161.1337,0.0,0.0,15.0,0.039802756,0.0,14.813298999999999,1.1757727,0.52139854,0.6543741,,,b'NOT_AVAILABLE',83.99178185627866,12.465567245216016,2.1354164091065623e+18,504.413800858826,497.568455931158,511.44665471288596,0.027593801855091193,0.03694810068396711,0.07560701708294988,1.1388245993160329,14.737691982917049,6.299364197778292
85,85,KIC 12265786,0.59701811,0.0246395706887558,Gaia DR2 2135567385797165184,SO,Gaia DR2 2135567385797165184,295.4148910785092,0.023884800591420088,50.978991191210525,0.027962463184485763,1.3241685542249968,0.02760862001553534,47.962143,11.778560624251256,0.05499009202679301,-5.421601050365809,0.0622444770253509,-0.11390715,0.16865446,-0.0071915854000000005,-0.16898175,0.15803674,-0.14452289,-0.06332933,0.017837564,-0.19296860000000002,-0.14804427,216.0,0.0,216.0,0.0,-0.12419954,207.79828,0.0,0.0,16.0,0.13243338,0.0,15.510876999999999,1.1925106,0.5276860999999999,0.6648245,,,b'NOT_AVAILABLE',83.74466348226184,13.44145436636467,2.1355673857971648e+18,739.388192329605,724.481240750716,754.909902032999,0.031766175146183954,0.042534908520740315,0.08703931990054405,1.1499756914792598,15.423837680099455,6.166514445897617
86,86,KIC 12405333,0.76486301,0.02019697931435865,Gaia DR2 2133215461704521088,SO,Gaia DR2 2133215461704521088,290.08473892885183,0.017664389110151182,51.208614377047546,0.02152111563029752,1.410398662830403,0.02014651360610437,70.00708,-3.072252098442781,0.039994360078983535,1.4659014533617452,0.04377140322678103,-0.04706737,0.034351982,-0.17439367,0.019625603999999998,0.18495302,-0.03770552,-0.33953443,-0.16715483,0.08751179,0.04920251,256.0,0.0,255.0,1.0,-2.2475953,202.45505,0.0,0.0,17.0,0.07901857,0.0,15.171992999999999,1.1517086,0.50375557,0.64795303,,,b'NOT_AVAILABLE',82.50634494920304,16.57576912506851,2.1332154617045207e+18,694.8896978967771,685.2222298665799,704.828805312859,0.03442265811910194,0.046091939221477495,0.09431808324633932,1.1056166607785225,15.07767491675366,5.962413634578336
87,87,KIC 3834322 ,0.49843515,0.013405436926449512,Gaia DR2 2100067969267186688,SO,Gaia DR2 2100067969267186688,286.04996162496565,0.02104874021577589,38.96020257111353,0.02584572330293833,1.6855275748216914,0.02673091442363894,63.055367000000004,7.5427446586822064,0.04802296015576607,3.725406404910121,0.04946487893765999,0.060389247,0.10867618,-0.13940170000000002,-0.044152115,0.2388969,-0.11038535,-0.27668390000000004,-0.19177526,-0.0034698031,0.15900692,239.0,0.0,239.0,0.0,-1.5252148,201.92625,0.0,0.0,17.0,0.1285202,0.0,15.401567000000002,1.338007,0.60984993,0.72815704,,,b'NOT_AVAILABLE',69.66258200466612,14.370891583537755,2.1000679692671867e+18,583.440353576634,574.411480388394,592.752329653521,0.03393494208903828,0.04543888745722226,0.09298174132396489,1.2925681125427777,15.308585258676036,6.571584681268769
88,88,KIC 5008501 ,0.96802576,0.05184340902520612,Gaia DR2 2101116353607053824,SO,Gaia DR2 2101116353607053824,291.0197168247497,0.016982519068609408,40.17758942393415,0.019886669136708703,0.6935490457212601,0.021201330691783482,32.712524,-2.0463373138984453,0.035773424196037136,3.768079771593386,0.03910997454155359,0.049608099999999995,0.20559926,-0.26209405,-0.048835974000000004,0.25622106,-0.054186675999999996,-0.26491857,-0.14145902,-0.16496789999999997,-0.068838656,212.0,9.0,211.0,1.0,-2.4826431,159.04346,0.0,0.0,15.0,-0.041121427,0.0,14.443079999999998,0.7354803000000001,0.28761864,0.44786167,,,b'NOT_AVAILABLE',72.4400187197148,11.40028870039562,2.1011163536070536e+18,1384.9790824296201,1345.1689631210302,1427.1707082787,0.06914477370528582,0.09258485199137771,0.18945667995248316,0.6428954480086224,14.253623320047515,3.73586392886045
89,89,KIC 5080636 ,0.17689162,0.00433191025358625,Gaia DR2 2103377980301947264,SO,Gaia DR2 2103377980301947264,285.01310820601935,0.020126386554236483,40.22095471021719,0.02331543356214076,7.416562374184394,0.02451168134515691,302.57257000000004,0.6905379245162084,0.04484716525929272,41.18654656302557,0.04710357130280357,-0.039494444,-0.044407047000000005,-0.17098075,-0.04344457,0.23501772,-0.06853015,-0.14071308,-0.07216965,-0.10601793,-0.024554012000000004,241.0,0.0,241.0,0.0,7.931078,452.6138,0.1803313447771367,6.861201028199412,17.0,-0.02185364,0.0,14.412604,2.2083072999999995,1.1477079,1.0605993,,,b'NOT_AVAILABLE',70.5402719874334,15.599320475981195,2.1033779803019476e+18,134.310874416612,133.866823030031,134.75782884111499,0.018690627327351002,0.02502674999132299,0.05121231887694175,2.1832805500086767,14.361391681123058,8.772048117299098
90,90,KIC 5773121 ,0.52417582,0.02153817407242014,Gaia DR2 2103829913941569664,SO,Gaia DR2 2103829913941569664,285.33149025985733,0.019635030197208164,41.06384347677306,0.024894047972365458,1.3726143861259936,0.0252177411060944,54.430504000000006,-8.98736294703122,0.043735147021912085,-13.246351998074436,0.04231713198224212,-0.1486006,-0.18825953,-0.31433642,0.04698653,0.48441032,0.017543299999999998,-0.3009618,-0.010055136,-0.13521735,-0.01044317,239.0,0.0,239.0,0.0,-1.1061715,210.25494,0.0,0.0,15.0,-0.02805937,0.0,15.033107999999999,1.1165247,0.48358154,0.63294315,,,b'NOT_AVAILABLE',71.4448824408057,15.699560785614713,2.1038299139415693e+18,713.7331566412211,701.016365685957,726.9111954492611,0.04311597462861873,0.05773229002772048,0.11813777048241532,1.0587924099722796,14.914970229517584,5.765428637611995
91,91,KIC 5980208 ,0.78916057,0.01848188698851581,Gaia DR2 2076790552200353536,SO,Gaia DR2 2076790552200353536,297.07379282893095,0.019805799970555243,41.22446132969848,0.02188808151052719,3.1042372438636616,0.025258043613351742,122.90093999999999,4.160089283142292,0.04163152605632766,-2.9056863362373435,0.04096033059839199,0.053650647,0.07875493,-0.041558787,-0.09479784,0.23307925,-0.14430505,-0.2529401,-0.31527558,-0.18846263,0.050390355,230.0,0.0,230.0,0.0,-2.0677435,183.34294,0.0,0.0,15.0,-0.043896683,0.0,15.031839999999999,1.6397828999999997,0.7850323,0.85475063,,,b'NOT_AVAILABLE',75.54374729166743,7.8239528689870115,2.0767905522003533e+18,319.19700611513696,316.624627191632,321.810768028479,0.03335733138184717,0.04466546672029336,0.09139908798626124,1.5951174332797065,14.940440912013738,7.511545953676922
92,92,KIC 6750902 ,0.46933249,0.02019697931435865,Gaia DR2 2116704610985856512,SO,Gaia DR2 2116704610985856512,281.24309537984317,0.019832272288239274,42.25493830647,0.02913539149455097,0.7970127246412927,0.02654020394260204,30.030392,0.13325600729474485,0.04789151198795658,1.6322643228372933,0.055696869595242685,-0.10127891,0.03816545,-0.033621714,-0.04192508,0.38086078,-0.016696129,-0.29435036,0.051116182999999996,-0.09714998,-0.18376729,186.0,0.0,184.0,2.0,2.051078,219.91476,0.10575814716171626,1.8187562585380623,14.0,-0.079762116,0.0,14.656148000000002,0.9233017,0.38506317,0.5382385000000001,,,b'NOT_AVAILABLE',71.45180942656339,18.977611931819386,2.1167046109858565e+18,1211.4161254367,1173.39935425623,1251.9287364260601,0.048790323822466064,0.06533024359828206,0.13368548727355703,0.8579714564017179,14.522462512726445,4.2396812482060575
94,94,KIC 7269881 ,0.30693783,0.015107507943961663,Gaia DR2 2102589493027294080,SO,Gaia DR2 2102589493027294080,287.7358124105926,0.01321842355292518,42.82331708833743,0.016541390052196056,2.112814898319223,0.016460943362339418,128.35321000000002,16.805279572252378,0.02896144068685088,-22.52772507781129,0.032203453146840096,0.063909195,0.04037212,-0.117637016,-0.06994759,0.25103134,-0.10950204,-0.20284654,-0.16940498,-0.109877035,0.0736426,253.0,0.0,253.0,0.0,-1.8762974,207.9226,0.0,0.0,17.0,0.12437403,0.0,14.399957999999998,1.152874,0.50714684,0.64572716,,,b'NOT_AVAILABLE',73.84769296410191,14.74169968245379,2.1025894930272945e+18,466.93407195325796,463.345410427306,470.577748993177,0.024646421691394693,0.033001558644777496,0.06753119543442146,1.1198724413552226,14.332426804565577,6.05368017327379
95,95,KIC 7582691 ,0.25981944,0.009982227975655272,Gaia DR2 2116886477081207424,SO,Gaia DR2 2116886477081207424,281.11626458230256,0.0186080466607952,43.28231994266868,0.019521006335334632,3.779333757513277,0.020763861101958787,182.01498,-26.76132253513568,0.041656743836782376,-27.820942610366945,0.04261553477037423,-0.048921257,-0.09616917,-0.20159599,-0.02879108,0.154588,-0.04902353,-0.14137022,-0.06649498,-0.113996156,-0.003639207,245.0,0.0,244.0,1.0,-0.8460373,220.34389,0.0,0.0,17.0,0.07830050599999999,0.0,15.116791000000001,1.7389506999999997,0.83982277,0.89912796,,,b'NOT_AVAILABLE',72.4434544070602,19.410183156217443,2.1168864770812076e+18,262.595266200918,261.16043818849397,264.04566353488997,0.020974479981064383,0.02808482869464521,0.05747007514811642,1.7108658713053546,15.059320924851885,8.020356535965181
96,96,KIC 8189801 ,0.66682749,0.016190601769039754,Gaia DR2 2079004040903468160,SO,Gaia DR2 2079004040903468160,298.92633912552367,0.029365260813233027,44.002175946381456,0.02868248871323388,2.3055120256320603,0.032465390443620686,71.01446,-8.861743570743007,0.06439201547816419,-4.00551012983386,0.05685706436545364,0.16481763,-0.02909417,-0.13921754,-0.09194178,0.21347852,-0.12794934,-0.21444952,-0.16884720000000003,-0.02267899,0.18220419,219.0,0.0,217.0,2.0,0.07303824,212.8384,0.01834651182187481,0.029535968426932107,15.0,-0.07411861,0.0,15.731476999999998,1.7287693,0.83341694,0.89535236,,,b'NOT_AVAILABLE',78.66108181006412,8.024110628465596,2.079004040903468e+18,428.50130271832603,422.576242563284,434.59182441187994,0.034880399347041895,0.046704854725689096,0.0955722942108948,1.6820644452743108,15.635904705789104,7.571716267040898
97,97,KIC 8416523 ,0.34184200000000003,0.009486953212362802,Gaia DR2 2105964306529014400,SO,Gaia DR2 2105964306529014400,285.41065492935485,0.01799009781167779,44.41223180822038,0.020250871837181092,1.819115519341996,0.02120587157138266,85.78358,2.7058038437202376,0.040450922636881215,-0.4816918102872144,0.04228626918617991,-0.11289999,-0.2189268,0.006841088,0.01101885,0.23404410000000003,-0.050478756,-0.21303351,-0.16611709,-0.074852556,-0.020876258999999998,230.0,0.0,227.0,3.0,-1.7307541000000002,186.89629,0.0,0.0,16.0,-0.09907055,0.0,14.898913,1.2258987,0.5471964,0.67870235,,,b'NOT_AVAILABLE',74.69979535540085,16.906267005284686,2.1059643065290143e+18,541.188588629692,535.001104359681,547.518244280001,0.024243082359411264,0.03246148727925168,0.06642604566478687,1.1934372127207482,14.832486954335213,6.232169847025851
98,98,KIC 9353742 ,0.93875053,0.022033913882438704,Gaia DR2 2080193506325008256,SO,Gaia DR2 2080193506325008256,296.05407047959636,0.019317591608870463,45.82704465005099,0.022980378546181224,1.1269379926875898,0.023687361466218727,47.575497,-0.10794023348589832,0.04185668890056152,-3.9248851214050484,0.04383751017527019,-0.18267585,-0.1439204,-0.0067309946999999995,-0.18492588,0.32428336,-0.24700862,0.058046635,-0.23143367,0.020598131999999998,-0.07676933,211.0,0.0,207.0,4.0,-2.9167172999999997,148.32005,0.0,0.0,15.0,-0.07011696,0.0,14.836857,0.96976376,0.40937233,0.5603914000000001,,,b'NOT_AVAILABLE',79.26917731010822,10.68975211578115,2.0801935063250084e+18,865.5957120387641,848.067805503111,883.8498030438029,0.05294186503072264,0.07088915727613761,0.14506071018418004,0.8988746027238623,14.69179628981582,5.150281518133671
99,99,KIC 9467404 ,0.92990607,0.02449308097003549,Gaia DR2 2128242611132484736,SO,Gaia DR2 2128242611132484736,292.87225145995984,0.01816258424076475,46.09872895503361,0.021203436358650025,2.1199632011636664,0.022127147465396648,95.80824,-2.887425874082308,0.0378440974577146,-31.614932457740604,0.04103303896229167,-0.087912984,-0.005114063,-0.13189575,-0.057129975,0.32235938,-0.11590028599999999,-0.08218856,-0.20707110000000004,-0.058011415999999996,-0.015381628,227.0,218.0,226.0,1.0,6.570788,388.9529,0.0,1.9183724676361953e-15,15.0,-0.018038915,12.0,12.343973,0.73576546,0.29468727,0.44107820000000003,2.900481767419524,0.9416989169848072,b'NOT_AVAILABLE',78.48805887712507,12.782638944495645,2.1282426111324849e+18,465.417193098957,460.63665670872496,470.2961848816299,0.025008728944907018,0.0334866880572305,0.06852391730904524,0.7022787719427694,12.275449082690955,4.004760886831267
100,100,KIC 9475552 ,0.84338039,0.018317260447477744,Gaia DR2 2080388566557873280,SO,Gaia DR2 2080388566557873280,295.82156778409365,0.019378921939776275,46.05305622250097,0.02568268672551112,2.0510429469062847,0.02456243551386206,83.50324,17.589138272476355,0.04118096570390748,-1.1675613357010604,0.0526935432639452,-0.05111371,-0.057367905999999996,0.013139267,-0.09381068,0.26853213,-0.15357836,-0.32705188,-0.24972181,0.031826735,-0.03300489,201.0,0.0,201.0,0.0,-2.2627,153.95909,0.0,0.0,15.0,0.15753385,0.0,14.951651000000002,1.352375,0.61737347,0.73500156,,,b'NOT_AVAILABLE',79.39486360017632,10.938714264286391,2.080388566557873e+18,480.869051771406,475.21238680942804,486.65954029205994,0.03196504893807019,0.042801200528075976,0.08758423409031232,1.309573799471924,14.864066765909689,6.541516863824215
