,pl_hostname,pl_orbper,pl_orbsmax,gaia_id,source,designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,mean_varpi_factor_al,rv_nb_transits,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,source_id,distance,r_lo,r_hi,petigura_radial_velocity,ra_prop,dec_prop,LAMOST_radial_velocity,gaia_rv,rv_source,ext_B_V,ext_bp_rp,ext_G,bp_rp0,G0,M_G0
85,KIC 3834322,0.49843515,0.013405436926449512,Gaia DR2 2100067969267186688,SO,Gaia DR2 2100067969267186688,286.04996162496565,0.02104874021577589,38.96020257111352,0.02584572330293833,1.6855275748216914,0.02673091442363894,63.055367,7.5427446586822064,0.04802296015576607,3.725406404910121,0.04946487893765999,0.060389247,0.10867618,-0.1394017,-0.044152115,0.2388969,-0.11038535,-0.2766839,-0.19177526,-0.0034698031,0.15900692,239.0,0.0,239.0,0.0,-1.5252148,201.92625,0.0,0.0,17.0,0.1285202,0.0,15.401567,1.338007,0.60984993,0.72815704,-45.4,,b'NOT_AVAILABLE',69.66258200466612,14.370891583537757,2.1000679692671867e+18,583.440353576634,574.411480388394,592.752329653521,-45.4,286.0499198600311,38.960186531161824,,,Petigura,0.03393494208903828,0.04543888745722226,0.09298174132396489,1.2925680858093793,15.30858571778248,6.571585140375214
86,KIC 5008501,0.96802576,0.05184340902520612,Gaia DR2 2101116353607053824,SO,Gaia DR2 2101116353607053824,291.0197168247497,0.016982519068609408,40.17758942393415,0.019886669136708706,0.6935490457212601,0.021201330691783482,32.712524,-2.0463373138984453,0.035773424196037136,3.7680797715933863,0.039109974541553585,0.0496081,0.20559926,-0.26209405,-0.048835974,0.25622106,-0.054186676,-0.26491857,-0.14145902,-0.1649679,-0.068838656,212.0,9.0,211.0,1.0,-2.4826431,159.04346,0.0,0.0,15.0,-0.041121427,0.0,14.44308,0.7354803,0.28761864,0.44786167,0.0,,b'NOT_AVAILABLE',72.4400187197148,11.400288700395619,2.1011163536070538e+18,1384.97908242962,1345.16896312103,1427.1707082787,0.0,291.0197283562397,40.17757320025678,,,Petigura,0.06914477370528586,0.09258485199137777,0.18945667995248328,0.6428954565413371,14.25362326847281,3.735864830960061
87,KIC 5080636,0.17689162,0.00433191025358625,Gaia DR2 2103377980301947264,SO,Gaia DR2 2103377980301947264,285.0131082060193,0.02012638655423648,40.220954710217185,0.023315433562140758,7.4165623741843945,0.02451168134515691,302.57257,0.6905379245162084,0.044847165259292714,41.18654656302557,0.047103571302803564,-0.039494444,-0.044407047,-0.17098075,-0.04344457,0.23501772,-0.06853015,-0.14071308,-0.07216965,-0.10601793,-0.024554012,241.0,0.0,241.0,0.0,7.931078,452.6138,0.1803313447771367,6.861201028199412,17.0,-0.02185364,0.0,14.412604,2.2083073,1.1477079,1.0605993,,,b'NOT_AVAILABLE',70.54027198743341,15.599320475981196,2.1033779803019474e+18,134.310874416612,133.866823030031,134.757828841115,,285.01310431222976,40.220777379252745,,, ,0.018690627327351002,0.02502674999132299,0.05121231887694175,2.1832805162440287,14.361392013093273,8.772049402943628
88,KIC 5773121,0.52417582,0.02153817407242014,Gaia DR2 2103829913941569664,SO,Gaia DR2 2103829913941569664,285.3314902598573,0.019635030197208164,41.06384347677306,0.02489404797236546,1.3726143861259936,0.025217741106094396,54.430504,-8.98736294703122,0.043735147021912085,-13.246351998074434,0.042317131982242115,-0.1486006,-0.18825953,-0.31433642,0.04698653,0.48441032,0.0175433,-0.3009618,-0.010055136,-0.13521735,-0.01044317,239.0,0.0,239.0,0.0,-1.1061715,210.25494,0.0,0.0,15.0,-0.02805937,0.0,15.033108,1.1165247,0.48358154,0.63294315,-10.3,,b'NOT_AVAILABLE',71.44488244080571,15.699560785614713,2.1038299139415695e+18,713.733156641221,701.016365685957,726.911195449261,-10.3,285.33154158180554,41.06390050966611,,,Petigura,0.04311597462861871,0.05773229002772045,0.11813777048241526,1.0587924063223773,14.914969987085945,5.765428395180356
89,KIC 5980208,0.78916057,0.018481886988515807,Gaia DR2 2076790552200353536,SO,Gaia DR2 2076790552200353536,297.07379282893095,0.019805799970555243,41.22446132969848,0.02188808151052719,3.1042372438636616,0.02525804361335174,122.90094,4.160089283142292,0.04163152605632766,-2.905686336237343,0.040960330598391985,0.053650647,0.07875493,-0.041558787,-0.09479784,0.23307925,-0.14430505,-0.2529401,-0.31527558,-0.18846263,0.050390355,230.0,0.0,230.0,0.0,-2.0677435,183.34294,0.0,0.0,15.0,-0.043896683,0.0,15.03184,1.6397829,0.7850323,0.85475063,,,b'NOT_AVAILABLE',75.54374729166742,7.8239528689870115,2.0767905522003535e+18,319.197006115137,316.624627191632,321.810768028479,,297.0737690146799,41.224473840289974,,, ,0.03335733138184716,0.04466546672029335,0.09139908798626123,1.59511743885832,14.940441236415595,7.511547231753095
90,KIC 6750902,0.46933249,0.02019697931435865,Gaia DR2 2116704610985856512,SO,Gaia DR2 2116704610985856512,281.24309537984317,0.019832272288239274,42.25493830647,0.02913539149455097,0.7970127246412927,0.02654020394260204,30.030392,0.13325600729474485,0.04789151198795658,1.6322643228372933,0.055696869595242685,-0.10127891,0.03816545,-0.033621714,-0.04192508,0.38086078,-0.016696129,-0.29435036,0.051116183,-0.09714998,-0.18376729,186.0,0.0,184.0,2.0,2.051078,219.91476,0.10575814716171626,1.8187562585380623,14.0,-0.079762116,0.0,14.656148,0.9233017,0.38506317,0.5382385,-17.0,,b'NOT_AVAILABLE',71.45180942656339,18.977611931819386,2.1167046109858565e+18,1211.4161254367,1173.39935425623,1251.92873642606,-17.0,281.24309460468515,42.25493127866527,,,Petigura,0.048790323822466064,0.06533024359828206,0.13368548727355703,0.8579714531790616,14.522462469574588,4.239680251379884
92,KIC 7269881,0.30693783,0.015107507943961663,Gaia DR2 2102589493027294080,SO,Gaia DR2 2102589493027294080,287.7358124105926,0.01321842355292518,42.82331708833743,0.016541390052196056,2.112814898319223,0.016460943362339418,128.35321,16.805279572252378,0.028961440686850883,-22.527725077811294,0.032203453146840096,0.063909195,0.04037212,-0.117637016,-0.06994759,0.25103134,-0.10950204,-0.20284654,-0.16940498,-0.109877035,0.0736426,253.0,0.0,253.0,0.0,-1.8762974,207.9226,0.0,0.0,17.0,0.12437403,0.0,14.399958,1.152874,0.50714684,0.64572716,4.8,,b'NOT_AVAILABLE',73.84769296410191,14.74169968245379,2.1025894930272942e+18,466.934071953258,463.345410427306,470.577748993177,4.8,287.73571375921495,42.82341408266696,,,Petigura,0.02464642169139469,0.03300155864477749,0.06753119543442146,1.1198724342751445,14.33242646142593,6.0536798301341435
93,KIC 7582691,0.25981944,0.009982227975655272,Gaia DR2 2116886477081207424,SO,Gaia DR2 2116886477081207424,281.1162645823026,0.018608046660795196,43.28231994266868,0.019521006335334632,3.7793337575132764,0.020763861101958787,182.01498,-26.76132253513568,0.041656743836782376,-27.820942610366945,0.042615534770374226,-0.048921257,-0.09616917,-0.20159599,-0.02879108,0.154588,-0.04902353,-0.14137022,-0.06649498,-0.113996156,-0.003639207,245.0,0.0,244.0,1.0,-0.8460373,220.34389,0.0,0.0,17.0,0.078300506,0.0,15.116791,1.7389507,0.83982277,0.89912796,,,b'NOT_AVAILABLE',72.4434544070602,19.41018315621744,2.1168864770812073e+18,262.595266200918,261.160438188494,264.04566353489,,281.1164228584906,43.2824397271736,,, ,0.020974479981064383,0.02808482869464521,0.05747007514811642,1.710865900675472,15.05932069633626,8.020356307449557
94,KIC 8189801,0.66682749,0.016190601769039754,Gaia DR2 2079004040903468160,SO,Gaia DR2 2079004040903468160,298.92633912552367,0.029365260813233023,44.002175946381456,0.02868248871323388,2.3055120256320603,0.03246539044362069,71.01446,-8.861743570743009,0.06439201547816419,-4.00551012983386,0.05685706436545364,0.16481763,-0.02909417,-0.13921754,-0.09194178,0.21347852,-0.12794934,-0.21444952,-0.1688472,-0.02267899,0.18220419,219.0,0.0,217.0,2.0,0.07303824,212.8384,0.018346511821874807,0.029535968426932104,15.0,-0.07411861,0.0,15.731477,1.7287693,0.83341694,0.89535236,-68.68,,b'NOT_AVAILABLE',78.66108181006412,8.024110628465596,2.079004040903468e+18,428.501302718326,422.576242563284,434.59182441188,,298.9263921687999,44.00219319231558,-68.68,,LAMOST,0.03488039934704189,0.04670485472568909,0.09557229421089478,1.6820644476424749,15.635904489541547,7.571715097119025
95,KIC 8416523,0.341842,0.009486953212362802,Gaia DR2 2105964306529014400,SO,Gaia DR2 2105964306529014400,285.4106549293548,0.01799009781167779,44.41223180822038,0.020250871837181095,1.8191155193419957,0.021205871571382665,85.78358,2.7058038437202376,0.04045092263688121,-0.4816918102872144,0.04228626918617991,-0.11289999,-0.2189268,0.006841088,0.01101885,0.2340441,-0.050478756,-0.21303351,-0.16611709,-0.074852556,-0.020876259,230.0,0.0,227.0,3.0,-1.7307541,186.89629,0.0,0.0,16.0,-0.09907055,0.0,14.898913,1.2258987,0.5471964,0.67870235,-37.1,,b'NOT_AVAILABLE',74.69979535540084,16.906267005284686,2.1059643065290143e+18,541.188588629692,535.001104359681,547.518244280001,-37.1,285.41063862022804,44.41223388217007,,,Petigura,0.024243082359411278,0.0324614872792517,0.06642604566478691,1.1934372553965296,14.8324873378191,6.232171184184054
96,KIC 9353742,0.93875053,0.022033913882438704,Gaia DR2 2080193506325008256,SO,Gaia DR2 2080193506325008256,296.05407047959636,0.019317591608870466,45.82704465005099,0.022980378546181224,1.1269379926875898,0.023687361466218727,47.575497,-0.10794023348589832,0.041856688900561524,-3.924885121405048,0.04383751017527019,-0.18267585,-0.1439204,-0.0067309947,-0.18492588,0.32428336,-0.24700862,0.058046635,-0.23143367,0.020598132,-0.07676933,211.0,0.0,207.0,4.0,-2.9167173,148.32005,0.0,0.0,15.0,-0.07011696,0.0,14.836857,0.96976376,0.40937233,0.5603914,-30.4,,b'NOT_AVAILABLE',79.26917731010822,10.68975211578115,2.0801935063250084e+18,865.595712038764,848.067805503111,883.849803043803,-30.4,296.05407114653815,45.82706154886193,,,Petigura,0.05294186503072265,0.07088915727613763,0.14506071018418007,0.8988745985222022,14.691796131856835,5.150281360174684
97,KIC 9467404,0.92990607,0.02449308097003549,Gaia DR2 2128242611132484736,SO,Gaia DR2 2128242611132484736,292.8722514599599,0.01816258424076475,46.09872895503361,0.021203436358650022,2.1199632011636664,0.022127147465396648,95.80824,-2.887425874082309,0.037844097457714596,-31.614932457740597,0.04103303896229167,-0.087912984,-0.005114063,-0.13189575,-0.057129975,0.32235938,-0.115900286,-0.08218856,-0.2070711,-0.058011416,-0.015381628,227.0,218.0,226.0,1.0,6.570788,388.9529,0.0,1.918372467636195e-15,15.0,-0.018038915,12.0,12.343973,0.73576546,0.29468727,0.4410782,2.2,0.9416989169848072,b'NOT_AVAILABLE',78.48805887712506,12.782638944495645,2.1282426111324846e+18,465.417193098957,460.636656708725,470.29618488163,2.2,292.87226938855093,46.098865074893546,-2.45,2.900481767419524,Petigura,0.025008728944907015,0.03348668805723049,0.06852391730904522,0.7022787690960898,12.275449242480994,4.004761046621308
98,KIC 9475552,0.84338039,0.018317260447477744,Gaia DR2 2080388566557873280,SO,Gaia DR2 2080388566557873280,295.8215677840936,0.019378921939776275,46.05305622250097,0.025682686725511116,2.0510429469062847,0.02456243551386206,83.50324,17.589138272476355,0.04118096570390748,-1.1675613357010604,0.0526935432639452,-0.05111371,-0.057367906,0.013139267,-0.09381068,0.26853213,-0.15357836,-0.32705188,-0.24972181,0.031826735,-0.03300489,201.0,0.0,201.0,0.0,-2.2627,153.95909,0.0,0.0,15.0,0.15753385,0.0,14.951651,1.352375,0.61737347,0.73500156,-10.9,,b'NOT_AVAILABLE',79.39486360017631,10.938714264286393,2.0803885665578732e+18,480.869051771406,475.212386809428,486.65954029206,-10.9,295.82145866032374,46.05306124944924,,,Petigura,0.03196504893807025,0.04280120052807606,0.08758423409031249,1.3095738299895021,14.864066385416523,6.5415164833310495
99,KIC 9873254,0.90037004,0.024381934802498492,Gaia DR2 2119511080054847616,SO,Gaia DR2 2119511080054847616,282.2130446706299,0.010695881679958063,46.71778975785823,0.013944696898853793,1.6500048069841686,0.012676471804609993,130.16278,14.576653589615129,0.022369073662438788,-7.376270430648756,0.025933154362004624,-0.022376949,-0.056127034,-0.13104182,0.0004781409,0.310944,-0.072257206,-0.52100396,-0.2652969,-0.105307,-0.018773979,231.0,0.0,230.0,1.0,-5.6116056,125.267456,0.0,0.0,15.0,0.05379114,0.0,13.346116,0.92936134,0.3902502,0.53911114,-8.1,,b'NOT_AVAILABLE',76.15848662776281,19.805832179577877,2.1195110800548475e+18,595.634246874998,591.136681835877,600.19953386715,-8.1,282.2129531284351,46.71782151676385,-15.88,,Petigura,0.029723050512268544,0.03979916463592758,0.08144115840361582,0.8895621787478615,13.264674907575388,4.471216811285737
100,KIC 9885417,0.68996781,0.03670381285714383,Gaia DR2 2127777307254217472,SO,Gaia DR2 2127777307254217472,289.4240356862107,0.022296906173614666,46.726082289422855,0.02936713300009679,6.546936763474303,0.028919002561195912,226.38875,12.321587563355793,0.04811018631165503,-19.43955080971108,0.04821603771614792,-0.21246986,-0.1871069,0.061056137,-0.097164944,0.41842702,-0.28419775,-0.301183,-0.41602707,-0.061947763,-0.09487452,187.0,187.0,186.0,1.0,2.4379597,230.67607,0.0,1.0476381089212135e-15,15.0,0.04038353,2.0,12.408617,1.30439,0.594388,0.71000195,-31.2,3.0976783889636295,b'NOT_AVAILABLE',78.04645512846032,15.203581477454115,2.1277773072542175e+18,152.074948199493,151.404035869804,152.751726278897,-31.2,289.423958294242,46.72616598718677,,-31.77149936444844,Petigura,0.013965986826104556,0.018700456360154,0.038266803903526485,1.2856894972531272,12.370350215749793,6.498328633635861
101,KIC 9967771,0.53835457,0.01180707132885682,Gaia DR2 2086302805244921984,SO,Gaia DR2 2086302805244921984,297.9381812732658,0.015824649176269124,46.881319396301905,0.018856509449336898,1.2180503326971495,0.018972396466953995,64.20119,-8.08704855929357,0.03545336699411972,-17.548020134504853,0.03990844856747433,0.051048227,0.0042533814,-0.1392721,-0.040819794,0.23362231,-0.051636428,-0.31062958,-0.13077761,-0.10234542,-0.055315804,219.0,0.0,216.0,3.0,-2.114096,169.90468,0.0,0.0,16.0,0.09181652,0.0,14.494852,0.9432869,0.39075375,0.55253315,-32.3,,b'NOT_AVAILABLE',80.84381347204743,10.05476891290561,2.0863028052449219e+18,802.16287144539,790.0445133073,814.651899823789,-32.3,297.93823221501395,46.88139495026619,-41.77,,Petigura,0.05864459781272357,0.07852511647123686,0.1606861980068626,0.8647617792807163,14.334165868033176,4.973539283294031
102,KIC 10186945,0.39683023,0.013818398419222954,Gaia DR2 2119583510383666560,SO,Gaia DR2 2119583510383666560,281.44063564673877,0.01629168213435215,47.24637938484734,0.015920447377097614,2.147379449965884,0.017375311422186547,123.58797,-9.739059260959795,0.03748339545382825,-22.19961907057275,0.032246906362142315,-0.13263735,-0.26048863,-0.16055268,0.08376634,0.25847587,0.084142454,-0.2088052,0.11827428,-0.12548721,-0.019483496,229.0,0.0,229.0,0.0,-5.155724,131.16847,0.0,0.0,16.0,0.1236269,0.0,14.521171,1.2092152,0.5367775,0.67243767,-12.6,,b'NOT_AVAILABLE',76.51315523728954,20.473818353764248,2.1195835103836667e+18,459.520582252767,455.852981530216,463.246606875178,-12.6,281.44069741636764,47.24647496652397,,,Petigura,0.027260219807176158,0.03650143432180888,0.07469300227166267,1.1727137298627615,14.44647761387824,6.20964672724608
103,KIC 12115188,0.49543428,0.01328917524492546,Gaia DR2 2135230729080669184,SO,Gaia DR2 2135230729080669184,293.9727595872037,0.018466030553859158,50.645113919528804,0.021356578323666896,1.585461641703223,0.02175385040143342,72.88189,-5.256184219731288,0.04771441819804791,-9.573134936741361,0.04499364747464863,-0.083099596,-0.12773728,-0.043152332,0.08097313,0.30121133,0.09833426,-0.17759591,0.098196626,-0.20278797,-0.13049889,191.0,0.0,189.0,2.0,-1.6248798,153.96368,0.0,0.0,16.0,-0.007904988,0.0,14.644755,1.0531263,0.45580006,0.5973263,-9.2,,b'NOT_AVAILABLE',83.02138050109168,14.111018793145403,2.1352307290806692e+18,619.550105998949,611.247694342161,628.077000349222,-9.2,293.9727952756318,50.64515513718766,-13.49,,Petigura,0.02905326660318327,0.03890232398166239,0.07960595049272216,1.0142240111623806,14.565149412971634,5.684374139051373
104,HD 3167,0.959624,0.0186,Gaia DR2 2554032474712538880,Nonkep,Gaia DR2 2554032474712538880,8.740148743299603,0.058790039127498826,4.38072152562156,0.037504200554262096,21.117542465209254,0.0656819726118841,321.512,107.40901991807371,0.12738793808723367,-173.2929485032628,0.07698017532370181,0.5223614,0.44530863,-0.33058128,-0.32331917,0.24621724,-0.21807693,-0.6057414,0.13779046,-0.13632551,0.37395492,159.0,159.0,159.0,0.0,4.71825,251.60695,0.0,0.0,9.0,-0.017655011,7.0,8.762205,0.99051476,0.43521595,0.5552988,19.281725244062756,0.3185241178826078,b'NOT_AVAILABLE',115.11107171046689,-58.24059805264623,2.554032474712539e+18,47.2899078716474,47.1423710850723,47.4383545075248,,8.739684929322761,4.381467652711694,,19.281725244062756,Gaia,0.0012138872569394403,0.0016253950370419105,0.0033260510840140665,0.9888893602119815,8.758879072817352,5.388362784197902
105,EPIC 220674823,0.571331,0.0134,Gaia DR2 2582617711154563968,Nonkep,Gaia DR2 2582617711154563968,13.080023945803678,0.04403473187992312,10.794705124724581,0.02638877626913563,4.060286980455514,0.049898406135612236,81.37108,60.962924971588656,0.07623499135908558,2.239404087973264,0.042194849840374686,0.40672156,0.56347555,-0.22304323,-0.047688995,0.24203618,-0.028534066,-0.4501472,-0.016187524,0.0067190235,0.49149936,240.0,240.0,233.0,7.0,3.4699113,309.59552,0.0,0.0,11.0,-0.024490386,11.0,11.9535265,0.9520931,0.40232277,0.54977036,-14.156965200134277,0.9974349906617137,b'NOT_AVAILABLE',123.2844074237302,-52.076441105920416,2.582617711154564e+18,244.589727534144,241.617959770812,247.634164145877,,13.079756738439908,10.794695482740025,,-14.156965200134277,Gaia,0.02313187989436573,0.03097358717855571,0.0633813509105621,0.9211195372110927,11.890145145976645,5.011334476950305
106,EPIC 220674823,0.571285,0.012380473942133456,Gaia DR2 2582617711154563968,K2,Gaia DR2 2582617711154563968,13.080023945803678,0.04403473187992312,10.794705124724581,0.02638877626913563,4.060286980455514,0.049898406135612236,81.37108,60.962924971588656,0.07623499135908558,2.239404087973264,0.042194849840374686,0.40672156,0.56347555,-0.22304323,-0.047688995,0.24203618,-0.028534066,-0.4501472,-0.016187524,0.0067190235,0.49149936,240.0,240.0,233.0,7.0,3.4699113,309.59552,0.0,0.0,11.0,-0.024490386,11.0,11.9535265,0.9520931,0.40232277,0.54977036,-14.156965200134277,0.9974349906617137,b'NOT_AVAILABLE',123.2844074237302,-52.076441105920416,2.582617711154564e+18,244.589727534144,241.617959770812,247.634164145877,,13.079756738439908,10.794695482740025,,-14.156965200134277,Gaia,0.02313187989436573,0.03097358717855571,0.0633813509105621,0.9211195372110927,11.890145145976645,5.011334476950305
107,K2-282,0.70531,,Gaia DR2 2580848395082660992,Nonkep,Gaia DR2 2580848395082660992,13.43215244526688,0.028235670965741713,7.995291384569575,0.01820977941912521,1.9862707100021681,0.0313564907321546,63.344803,31.900426136940247,0.07331221697982726,-5.850392733798709,0.033609663289434474,0.30876294,0.078590386,0.14916952,0.00812285,-0.07045947,-0.18537064,-0.52597785,-0.15172969,0.043688122,0.59418213,201.0,0.0,201.0,0.0,-5.2667894,108.67187,0.0,0.0,10.0,-0.07474152,0.0,13.818326,1.0661793,0.46066856,0.6055107,,,b'NOT_AVAILABLE',123.91753075730527,-54.87207483190538,2.580848395082661e+18,496.288894279605,488.626421571367,504.191013009374,,13.43201374799497,7.995316573737388,,, ,0.031951851954942934,0.04278352976766859,0.08754807435654365,1.0233957457450267,13.730777922042382,5.339652258386689
108,EPIC 220554210,0.705386,0.013379022272407249,Gaia DR2 2580848395082660992,K2,Gaia DR2 2580848395082660992,13.43215244526688,0.028235670965741713,7.995291384569575,0.01820977941912521,1.9862707100021681,0.0313564907321546,63.344803,31.900426136940247,0.07331221697982726,-5.850392733798709,0.033609663289434474,0.30876294,0.078590386,0.14916952,0.00812285,-0.07045947,-0.18537064,-0.52597785,-0.15172969,0.043688122,0.59418213,201.0,0.0,201.0,0.0,-5.2667894,108.67187,0.0,0.0,10.0,-0.07474152,0.0,13.818326,1.0661793,0.46066856,0.6055107,,,b'NOT_AVAILABLE',123.91753075730527,-54.87207483190538,2.580848395082661e+18,496.288894279605,488.626421571367,504.191013009374,,13.43201374799497,7.995316573737388,,, ,0.031951851954942934,0.04278352976766859,0.08754807435654365,1.0233957457450267,13.730777922042382,5.339652258386689
109,K2-210,0.570233,,Gaia DR2 2538051863476537984,Nonkep,Gaia DR2 2538051863476537984,17.64126938248952,0.04974616159598219,1.5784136702076224,0.02931509835372883,5.637297950656625,0.05856185630278399,96.26228,70.74686921029566,0.1087089742528368,31.918956850526595,0.05561636866824618,0.2813989,0.33493418,0.06921095,0.016843485,-0.108368225,-0.1256438,-0.38490883,-0.079171985,0.06676742,0.5754391,191.0,191.0,186.0,5.0,6.786624,342.24332,0.0,0.0,10.0,-0.04096788,8.0,11.584523,0.97918415,0.42289925,0.5562849,0.09477337941564912,0.582003494455419,b'NOT_AVAILABLE',132.80591988615444,-60.92611416931639,2.538051863476538e+18,176.510294628729,174.690582291925,178.367624869827,,17.640964662309393,1.5782762413421532,-2.52,0.09477337941564912,Gaia,0.010024820084177892,0.013423234092714198,0.027468007030647428,0.9657609166030866,11.557055193958123,5.350672047985068
110,K2-211,0.669558,,Gaia DR2 2559203924574351616,Nonkep,Gaia DR2 2559203924574351616,21.10615867391728,0.04417972715143719,1.7049100888614068,0.029488487852827986,3.644471277100723,0.05511449684919986,66.12546,48.65527595311232,0.06907179859096232,-10.137582342347594,0.06287358557374366,-0.080010496,0.6723275,-0.0048463163,0.12395786,-0.36207262,-0.20707788,-0.41727325,0.17718218,0.31612772,0.4168844,150.0,88.0,149.0,1.0,2.3111663,186.09846,0.0,0.0,9.0,-0.019263787,4.0,12.932852,1.0662155,0.46617794,0.6000376,-13.565320452845711,3.6027524808734275,b'NOT_AVAILABLE',139.64298589695218,-60.092219651450705,2.5592039245743514e+18,272.296794328903,268.239712356061,276.476208426091,,21.105949093304645,1.7049537367397742,-24.33,-13.565320452845711,Gaia,0.02456791991723142,0.03289644476917287,0.06731610057321409,1.0333190703675459,12.865535690808622,5.757639148645714
111,EPIC 220256496,0.669573,0.013656097111815375,Gaia DR2 2559203924574351616,K2,Gaia DR2 2559203924574351616,21.10615867391728,0.04417972715143719,1.7049100888614068,0.029488487852827986,3.644471277100723,0.05511449684919986,66.12546,48.65527595311232,0.06907179859096232,-10.137582342347594,0.06287358557374366,-0.080010496,0.6723275,-0.0048463163,0.12395786,-0.36207262,-0.20707788,-0.41727325,0.17718218,0.31612772,0.4168844,150.0,88.0,149.0,1.0,2.3111663,186.09846,0.0,0.0,9.0,-0.019263787,4.0,12.932852,1.0662155,0.46617794,0.6000376,-13.565320452845711,3.6027524808734275,b'NOT_AVAILABLE',139.64298589695218,-60.092219651450705,2.5592039245743514e+18,272.296794328903,268.239712356061,276.476208426091,,21.105949093304645,1.7049537367397742,-24.33,-13.565320452845711,Gaia,0.02456791991723142,0.03289644476917287,0.06731610057321409,1.0333190703675459,12.865535690808622,5.757639148645714
112,WASP-18,0.9414526,0.02087,Gaia DR2 4955371367334610048,Nonkep,Gaia DR2 4955371367334610048,24.354461844622172,0.016726735108272734,-45.67779368272826,0.01722090395170583,8.069432740628365,0.024080686217971763,335.0998,25.24279935602873,0.030314183528052138,20.597157365239404,0.03389893804100946,-0.10953301,0.20803112,-0.12310507,-0.02451518,0.1659263,0.027345927,-0.15099,0.076512925,-0.18399008,-0.24810958,412.0,412.0,402.0,10.0,9.784893,740.46313,0.0,0.0,22.0,0.058322933,10.0,9.166172,0.6393671,0.2612505,0.3781166,4.088736632492482,0.5587223407006084,b'NOT_AVAILABLE',279.709594160194,-69.3214667440004,4.95537136733461e+18,123.482550277566,123.113697410755,123.8535804694,,24.354306290517908,-45.677882364874435,,4.088736632492482,Gaia,0.0018224837811648422,0.002440305782979724,0.004993605560391668,0.6369267977936804,9.161178422027499,3.7081440757874873
113,K2-85,0.684533,0.012629999999999999,Gaia DR2 49784688211974144,Nonkep,Gaia DR2 49784688211974144,59.46482899189875,0.03735468517370226,18.464950496502833,0.017341943380163396,10.257447900065108,0.04000143233193827,256.427,94.0268272736487,0.07127013135318745,-68.66162781754315,0.04286941937506544,0.15438831,0.4399527,-0.1921223,0.06814214,0.15575212,0.11427964,0.3855538,0.16732726,-0.058264334,0.082297124,304.0,304.0,295.0,9.0,6.58475,478.3128,0.0,0.0,12.0,-0.08827152,18.0,12.059951,1.5699129,0.7490349,0.820878,-3.9442784228703864,0.4924150266641786,b'NOT_AVAILABLE',172.89824849584136,-25.819642635001276,4.978468821197414e+16,97.217902968053,96.83845578198,97.6002821766321,,59.46440218044693,18.465246122288747,,-3.9442784228703864,Gaia,0.007837429290684721,0.01049431782022684,0.021474556256476138,1.559418592641199,12.03847627229577,7.121220537621854
114,EPIC 210707130,0.684541,0.018223507027496744,Gaia DR2 49784688211974144,K2,Gaia DR2 49784688211974144,59.46482899189875,0.03735468517370226,18.464950496502833,0.017341943380163396,10.257447900065108,0.04000143233193827,256.427,94.0268272736487,0.07127013135318745,-68.66162781754315,0.04286941937506544,0.15438831,0.4399527,-0.1921223,0.06814214,0.15575212,0.11427964,0.3855538,0.16732726,-0.058264334,0.082297124,304.0,304.0,295.0,9.0,6.58475,478.3128,0.0,0.0,12.0,-0.08827152,18.0,12.059951,1.5699129,0.7490349,0.820878,-3.9442784228703864,0.4924150266641786,b'NOT_AVAILABLE',172.89824849584136,-25.819642635001276,4.978468821197414e+16,97.217902968053,96.83845578198,97.6002821766321,,59.46440218044693,18.465246122288747,,-3.9442784228703864,Gaia,0.007837429290684721,0.01049431782022684,0.021474556256476138,1.559418592641199,12.03847627229577,7.121220537621854
115,CoRoT-7,0.85359163,,Gaia DR2 3107267177757848576,Nonkep,Gaia DR2 3107267177757848576,100.95616820313779,0.031660097245989095,-1.0630076289808739,0.031710470691087705,6.225038629312501,0.03539387253964507,175.879,10.96038932703564,0.0637152209030424,-0.10752015041110577,0.0640761731775954,-0.13624087,0.06397022,-0.16990434,0.20621161,-0.15185148,0.17508087,-0.2744723,0.16667141,0.098961405,-0.19767046,143.0,143.0,142.0,1.0,3.6224155,205.26085,0.0,0.0,11.0,-0.10353679,5.0,11.523852,1.0129232,0.44073486,0.5721884,31.39131665450959,0.8584759850258232,b'NOT_AVAILABLE',213.0104162574905,-2.1785331381471282,3.1072671777578486e+18,159.90631574605,158.999556905353,160.823290002949,,100.95612100430347,-1.0630071660450984,,31.39131665450959,Gaia,0.009208811113122354,0.012330598080470831,0.025232142449955253,1.0005926425811502,11.498620205877682,5.504525215932114
