,gaia_id,koi_disposition,koi_score,pl_hostname,pl_orbper,pl_orbsmax,source,designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,mean_varpi_factor_al,rv_nb_transits,phot_g_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,source_id,distance,r_lo,r_hi,petigura_radial_velocity,ra_prop,dec_prop,LAMOST_radial_velocity,gaia_rv,rv_source,ext_B_V,ext_bp_rp,ext_G,bp_rp0,G0,M_G0,gal_U,gal_V,gal_W,gal_u,gal_v,gal_w
56,Gaia DR2 2116808411756003456,CANDIDATE,0.997,KIC 7335514,0.576732089,0.0121,DR25,Gaia DR2 2116808411756003456,280.7768980364284,0.015086977695393695,42.92468327130986,0.015322630945467928,5.755674105886247,0.019101259734744015,301.3243,9.166069006372268,0.03069848158971808,27.853655874767774,0.029536253180931393,-0.19096631,-0.30202395,0.09170591,0.0024286734,0.29756743,-0.16323972,-0.124055006,-0.45382905,-0.0995971,0.06370716,186.0,0.0,186.0,0.0,-1.1982701,158.53412,0.0,0.0,14.0,-0.10387724,7.0,13.266033,1.5527992,0.7335453,0.8192539,-20.54349775073542,1.8023852717120774,b'NOT_AVAILABLE',71.99845118059531,19.525358096254223,2.1168084117560033e+18,172.873979399881,172.300715472594,173.451002439956,,280.7768441410491,42.924563346059216,-26.94,-20.54349775073542,Gaia,0.019380146645249393,0.025950016357988936,0.05310160180798334,1.5268492084955267,13.212931570799439,7.077385026754737,-17.896406347805808,1.1395536169599236,0.8239738507176577,50.60583751633907,155.73447601802368,58.06861505663083
57,Gaia DR2 2077276570699337600,CANDIDATE,1.0,KIC 7461521,0.7735301,0.017,DR25,Gaia DR2 2077276570699337600,296.2837865897928,0.017573586840913976,43.033988620942665,0.020378833981455284,0.4273750152125591,0.021902839657095125,19.51231,-0.2687741756546718,0.04313822590966833,-2.2810693410199505,0.04790240129314152,-0.031142889,-0.04474657,-0.20937665,0.06919874,0.18674864,0.059102025,-0.15920182,0.10828398,-0.29942328,-0.24306723,217.0,0.0,217.0,0.0,-1.568802,180.70937,0.0,0.0,14.0,-0.09150395,0.0,14.727706,0.8769102,0.35270882,0.5242014,,,b'NOT_AVAILABLE',76.85478493198697,9.215555190120218,2.0772765706993377e+18,2194.82244315649,2091.82480125062,2308.26702417637,,296.2837881729707,43.03399844221344,,, ,0.18945505570673496,0.2536803195913181,0.5191068526364538,0.6232298900644436,14.208599102868916,3.020709947055227,,,,525.263291313515,2249.1437754706076,374.7275311481643
58,Gaia DR2 2116886477081207424,CANDIDATE,1.0,KIC 7582691,0.259819659,0.0065,DR25,Gaia DR2 2116886477081207424,281.1162645823026,0.018608046660795196,43.28231994266868,0.019521006335334632,3.7793337575132764,0.020763861101958787,182.01498,-26.76132253513568,0.041656743836782376,-27.820942610366945,0.042615534770374226,-0.048921257,-0.09616917,-0.20159599,-0.02879108,0.154588,-0.04902353,-0.14137022,-0.06649498,-0.113996156,-0.003639207,245.0,0.0,244.0,1.0,-0.8460373,220.34389,0.0,0.0,17.0,0.078300506,0.0,15.116791,1.7389507,0.83982277,0.89912796,,,b'NOT_AVAILABLE',72.4434544070602,19.41018315621744,2.1168864770812073e+18,262.595266200918,261.160438188494,264.04566353489,,281.1164228584906,43.2824397271736,,, ,0.020974479981064383,0.02808482869464521,0.05747007514811642,1.710865900675472,15.05932069633626,8.020356307449557,,,,75.27842198157738,237.93368456434598,87.93316178110506
59,Gaia DR2 2126012900332317056,CONFIRMED,1.0,KIC 7605093,0.634003002,0.0136,DR25,Gaia DR2 2126012900332317056,290.99538245982046,0.02741750975653115,43.24387921188554,0.03221516813663875,1.1551172179024554,0.03182468319901896,36.29627,6.290268101802393,0.05881432351670406,-13.84286922099036,0.06938890934915166,-0.1810894,0.10173216,-0.19868734,0.06342392,0.0119923735,0.0639129,-0.28891563,-0.108127005,-0.042442042,-0.15342073,211.0,0.0,209.0,2.0,-0.93861705,184.99684,0.0,0.0,16.0,0.04870759,0.0,15.719529,1.1494408,0.49953747,0.6499033,,,b'NOT_AVAILABLE',75.25717155245869,12.747065105053458,2.1260129003323172e+18,845.227665846921,822.912737342983,868.763156053507,,290.99534528040897,43.243938813122,,, ,0.03695501121874931,0.04948276002190533,0.10125673073937312,1.099958005358954,15.618272421177132,6.084659678915262,,,,214.8775697534444,816.5776119112107,191.01739190363324
60,Gaia DR2 2078206723171920896,CANDIDATE,0.8,KIC 7613620,0.619023176,0.0142,DR25,Gaia DR2 2078206723171920896,293.6711826462906,0.025325307030886667,43.21758716744242,0.027906796003062916,0.8710749997048213,0.02903340744686958,30.002506,5.594030453390028,0.053921499533409085,-1.464043405772029,0.05461821001054454,0.023317223,0.002820508,-0.07906322,-0.17297505,0.24955556,-0.20799279,-0.22852074,-0.16545531,-0.093469866,-0.0073933913,248.0,0.0,247.0,1.0,-1.9266759,201.44917,0.0,0.0,16.0,-0.04065143,0.0,15.748798,1.1395731,0.5052433,0.6343298,,,b'NOT_AVAILABLE',76.11362128845839,10.986710251243373,2.078206723171921e+18,1112.36090565904,1077.282898412,1149.75513158455,,293.67114959636746,43.21759347095787,,, ,0.0649243357345032,0.08693368554849977,0.17789267991253876,1.0526394116805042,15.57090569044879,5.517569785271386,,,,270.4685098915155,1094.0282776581278,218.78863119340127
61,Gaia DR2 2105663555739344640,CANDIDATE,1.0,KIC 7668416,0.858546796,0.0167,DR25,Gaia DR2 2105663555739344640,286.1480867795637,0.018509292605828707,43.36922553082453,0.02270148735762226,1.285862062878762,0.021941379937950135,58.60443,4.4204945729230545,0.04065074541245076,5.6687358400672565,0.04459854842606015,-0.120222874,-0.13452625,-0.01614579,-0.030775545,0.08333171,-0.08577166,-0.40763074,-0.26363605,0.03081873,-0.027751748,257.0,0.0,256.0,1.0,-2.1742065,204.78697,0.0,0.0,16.0,0.01574004,0.0,15.186036,1.1440763,0.50499916,0.6390772,,,b'NOT_AVAILABLE',73.89978294931224,16.022149109571295,2.1056635557393446e+18,760.769727887936,748.183037279174,773.779239323377,,286.14806059778425,43.36920112376447,,, ,0.030365985457758284,0.04066005452793834,0.08320280015425771,1.103416292823136,15.102833309770059,5.779769040867082,,,,207.2895721954996,718.1616098639727,214.64894691383984
62,Gaia DR2 2126074614722290560,CANDIDATE,0.868,KIC 7749002,0.609926502,0.0144,DR25,Gaia DR2 2126074614722290560,290.3916779411751,0.023620847300157472,43.44030897083841,0.02672806259175362,0.8836582299306259,0.028456480099711887,31.05297,-8.166267482496831,0.051946901140176666,-3.0236423382293607,0.0531970480926408,0.12761599,0.05438488,-0.10282297,-0.026589267,0.2436746,-0.07448488,-0.19255209,-0.23027104,-0.13965209,0.15792349,245.0,0.0,245.0,0.0,-1.3661022,210.68532,0.0,1.2972676148241317e-15,17.0,0.056423176,0.0,15.631784,0.946805,0.3925495,0.5542555,,,b'NOT_AVAILABLE',75.24772692487377,13.227968492867529,2.1260746147222907e+18,1096.62766407824,1063.18642847988,1132.19895140708,,290.39172636529906,43.44032198928825,,, ,0.052861823980440044,0.07078198230980921,0.14484139770640572,0.8760230179953665,15.486943041380508,5.431488452008981,,,,280.5201424314228,1065.3188927235665,258.95316113326595
65,Gaia DR2 2078648211455026432,CANDIDATE,0.944,KIC 7841925,0.840594032,0.0161,DR25,Gaia DR2 2078648211455026432,297.72422567323554,0.018327196972550468,43.527279572373914,0.021249241494731,1.6775831928440437,0.02253421960270359,74.44603,-8.179793046448147,0.039917984470688395,-35.89905125412099,0.042422723875065536,0.10515557,-0.005829424,-0.23884745,-0.057747584,0.35279283,-0.054891042,-0.304424,0.00086926756,0.083419345,0.12750842,203.0,0.0,202.0,1.0,-4.726187,116.819984,0.0,0.0,15.0,0.1011971,0.0,14.503614,1.0810604,0.46323872,0.6178217,,,b'NOT_AVAILABLE',77.80763730202327,8.539796325045522,2.0786482114550264e+18,586.137358398032,578.437277688128,594.041443194188,,297.7242742475562,43.5274341377232,,, ,0.07580565325602379,0.10150376970981585,0.2077074899215052,0.9795566398360825,14.295906935737674,5.6636174120879,,,,124.49629346982948,576.1902700307387,88.51801217451772
66,Gaia DR2 2078762010906266496,CANDIDATE,0.999,KIC 7907808,0.655939788,0.0145,DR25,Gaia DR2 2078762010906266496,297.08320691224645,0.01687593625466851,43.68003049687682,0.023634577754369182,2.1798545789703043,0.022824497645999114,95.50504,25.731048263717778,0.036317560689420554,15.798699582152356,0.042319665786877854,-0.11658062,-0.10440873,-0.08007864,-0.0021760007,0.39093372,-0.067928076,-0.26212662,-0.16547526,-0.01062721,-0.097853,191.0,0.0,191.0,0.0,-3.4390466,126.72546,0.0,0.0,15.0,-0.04424912,0.0,14.486975,1.3008175,0.5893736,0.7114439,-32.5,,b'NOT_AVAILABLE',77.71218714468291,9.019270545527249,2.0787620109062666e+18,452.807337628303,448.139806529419,457.571347214376,-32.5,297.08305372485376,43.679962474595776,,,Petigura,0.036155901001166835,0.04841275144056239,0.09906716874319714,1.252404738183461,14.387907547443326,6.20740743683953,-50.59846382443282,-2.013382264226817,-29.60019069160417,96.42434646140751,442.6945820177557,71.91610749121406
67,Gaia DR2 2102828018332228352,CANDIDATE,0.999,KIC 7954278,0.306702491,0.008,DR25,Gaia DR2 2102828018332228352,289.8260227170084,0.021612899946698034,43.725167133051016,0.0226395814904409,1.2982118008350332,0.024932755217809258,52.068527,7.277835976333568,0.04607028059257545,-15.07051449733782,0.04495630862873107,-0.037717994,-0.14921926,-0.14987004,-0.086057134,0.2534771,-0.13867898,-0.21327391,-0.21736754,0.033049658,0.103174575,236.0,0.0,236.0,0.0,-1.1157477,207.21756,0.0,0.0,17.0,0.07741192,0.0,15.24752,1.1221781,0.48366165,0.6385164,,,b'NOT_AVAILABLE',75.3370021871563,13.719394204558009,2.1028280183322284e+18,753.775348803376,739.762618275754,768.319212478943,,289.825979356362,43.72523201998024,,, ,0.0315438385714244,0.042237199847137266,0.08643011768570286,1.0799408778506165,15.16109032909164,5.8613107950972125,,,,189.4228354797766,723.9416295197612,182.68744653518965
68,Gaia DR2 2079004040903468160,CANDIDATE,1.0,KIC 8189801,0.66682654,0.0123,DR25,Gaia DR2 2079004040903468160,298.92633912552367,0.029365260813233023,44.002175946381456,0.02868248871323388,2.3055120256320603,0.03246539044362069,71.01446,-8.861743570743009,0.06439201547816419,-4.00551012983386,0.05685706436545364,0.16481763,-0.02909417,-0.13921754,-0.09194178,0.21347852,-0.12794934,-0.21444952,-0.1688472,-0.02267899,0.18220419,219.0,0.0,217.0,2.0,0.07303824,212.8384,0.018346511821874807,0.029535968426932104,15.0,-0.07411861,0.0,15.731477,1.7287693,0.83341694,0.89535236,-68.68,,b'NOT_AVAILABLE',78.66108181006412,8.024110628465596,2.079004040903468e+18,428.501302718326,422.576242563284,434.59182441188,,298.9263921687999,44.00219319231558,-68.68,,LAMOST,0.03488039934704189,0.04670485472568909,0.09557229421089478,1.6820644476424749,15.635904489541547,7.571715097119025,13.390137037348879,-59.23012931324694,9.135470885882983,84.44420737398909,421.1133398831729,60.54612117144126
69,Gaia DR2 2126343823271448832,CONFIRMED,0.15,KIC 8235924,0.5880010529999999,0.0114,DR25,Gaia DR2 2126343823271448832,292.7734522848991,0.022515085965764816,44.17808801057307,0.025799028630288323,3.1258021476397393,0.028762073978967243,108.67791,11.04393984066869,0.051973667090566396,-0.41266528073729924,0.04655626752605934,0.10635236,0.20339175,-0.10358614,0.10560985,0.48781562,0.025283242,-0.12593937,-0.11934874,0.060368877,0.14401913,196.0,0.0,195.0,1.0,0.94967866,208.41055,0.0,0.0,16.0,0.0010431265,0.0,14.914684,1.7468605,0.8472662,0.8995943,,,b'NOT_AVAILABLE',76.69172676109613,11.998076009620311,2.1263438232714488e+18,317.022456076829,314.135967706013,319.961518058303,,292.7733859828757,44.178089787307194,,, ,0.022199998755587598,0.029725798333731793,0.060827996590310025,1.7171347058166588,14.853856299063986,7.409234164299985,,,,72.03320983105131,304.5256375232241,66.50416121390461
71,Gaia DR2 2105949394402381056,CANDIDATE,0.937,KIC 8283875,0.8002632190000001,0.013999999999999999,DR25,Gaia DR2 2105949394402381056,284.7726417601021,0.02535045632850218,44.24928176674994,0.029965277449941517,1.7971351679439995,0.03053185160339116,58.860996,-4.017021458786784,0.055528271558494026,-14.054967343729636,0.05602267452343524,-0.067275785,-0.1611696,-0.18414536,-0.013460954,0.34072706,-0.052368697,-0.221138,-0.0390736,-0.13798185,0.009903842,226.0,0.0,224.0,2.0,0.16910122,221.88495,0.0,1.358041807200995e-15,17.0,0.10225227,0.0,15.64339,1.5515642,0.73039913,0.8211651,,,b'NOT_AVAILABLE',74.36615904097799,17.27114344574997,2.105949394402381e+18,547.812056292497,538.730250637915,557.199607973853,,284.77266590538864,44.249342281190124,,, ,0.02485580513151643,0.0332819230711005,0.06810490606035503,1.518282293542669,15.575284795782906,6.950232725459754,,,,143.1931497008547,511.6933915853137,165.20403549839492
72,Gaia DR2 2105964306529014400,CONFIRMED,0.996,KIC 8416523,0.34184201700000005,0.0089,DR25,Gaia DR2 2105964306529014400,285.4106549293548,0.01799009781167779,44.41223180822038,0.020250871837181095,1.8191155193419957,0.021205871571382665,85.78358,2.7058038437202376,0.04045092263688121,-0.4816918102872144,0.04228626918617991,-0.11289999,-0.2189268,0.006841088,0.01101885,0.2340441,-0.050478756,-0.21303351,-0.16611709,-0.074852556,-0.020876259,230.0,0.0,227.0,3.0,-1.7307541,186.89629,0.0,0.0,16.0,-0.09907055,0.0,14.898913,1.2258987,0.5471964,0.67870235,-37.1,,b'NOT_AVAILABLE',74.69979535540084,16.906267005284686,2.1059643065290143e+18,541.188588629692,535.001104359681,547.518244280001,-37.1,285.41063862022804,44.41223388217007,,,Petigura,0.024243082359411278,0.0324614872792517,0.06642604566478691,1.1934372553965296,14.8324873378191,6.232171184184054,0.8843791628320407,-19.650949791593664,-10.251777487295591,138.7884028726531,507.3180211826031,159.86167367906148
73,Gaia DR2 2081908881907251712,CANDIDATE,0.638,KIC 8527297,0.58730021,,DR25,Gaia DR2 2081908881907251712,301.6617970291668,0.017826123976891976,44.57745181927342,0.018142952047796215,0.8050887540058884,0.021171436172088907,38.02712,0.027377917945751395,0.03585316800243511,-7.861767641826205,0.03345214077933677,-0.18236198,-0.08303968,-0.24816401,0.0834369,0.3992158,0.021192405,-0.24488191,-0.119135484,-0.10538821,-0.14502259,194.0,0.0,193.0,1.0,-2.539297,142.38017,0.0,0.0,13.0,-0.06462448,0.0,13.98164,0.86785984,0.3525381,0.51532173,,,b'NOT_AVAILABLE',80.17793077403897,6.6452149914301994,2.0819088819072517e+18,1199.92453173746,1169.9606386917,1231.43420009194,,301.66179686367917,44.57748566855077,,, ,0.17961329734167591,0.24050220514050405,0.49214043471619207,0.6273576352525624,13.489499427344354,3.585870200491801,,,,210.46485391243846,1215.6703261888993,143.7370020689597
74,Gaia DR2 2126248505058677120,CONFIRMED,1.0,KIC 8558011,0.6381629329999999,0.0135,DR25,Gaia DR2 2126248505058677120,291.0571451135587,0.017459477882034776,44.632306003392095,0.01728989330192263,1.8976318549101776,0.019912370096306673,95.29915,-4.568328049711305,0.03487981832246369,-17.412555105116454,0.03263111952539814,-0.22202195,-0.23446846,-0.05607531,-0.04066395,0.33116806,-0.1487,-0.21740721,-0.24677533,-0.12588584,-0.12023573,221.0,0.0,220.0,1.0,-3.5660708,148.68434,0.0,0.0,15.0,-0.08692273,0.0,14.3746395,1.1293745,0.49385548,0.635519,-221.6,,b'NOT_AVAILABLE',76.56527089452089,13.299781824937853,2.1262485050586772e+18,519.121806953177,513.769908229741,524.584343669948,-221.6,291.0571727532238,44.632380974112124,-45.71,,Petigura,0.027481373385620976,0.03679755896334649,0.07529896307660149,1.092576945126009,14.299340548031797,5.798293146905728,4.44487045622698,-205.96458959140685,-51.668270400862184,119.15169681645585,498.8053532781403,121.22795900630912
75,Gaia DR2 2126556132093765888,CONFIRMED,0.0,KIC 8561063,0.453287416,0.0059,DR25,Gaia DR2 2126556132093765888,292.21959997203754,0.03177285171003278,44.61736674086256,0.03772735305008143,24.933966886217362,0.04008738390193088,621.99036,93.12582002897545,0.0730319824684729,-417.42026962610527,0.06713640478391437,-0.0929253,-0.07752351,-0.1675355,-0.010021147,0.40816596,-0.11069587,-0.18468519,-0.2298627,-0.06905208,0.006779161,226.0,0.0,226.0,0.0,10.911973,537.7407,0.285570997997678,12.580999191880583,16.0,0.04642375,0.0,14.993085,2.6423092,1.4603834,1.1819258,,,b'NOT_AVAILABLE',76.91717354879727,12.54674097675648,2.126556132093766e+18,40.0595435940143,39.9948326439177,40.1244605575987,,292.21903666299767,44.61916396563843,,, ,0.0031499013420906476,0.004217717897059377,0.008630729677328376,2.638091470945714,14.98445417785441,11.97955396892613,,,,8.861550564677838,38.132033033006856,8.712452175345181
76,Gaia DR2 2078970230921775744,CANDIDATE,1.0,KIC 8639908,0.910020582,0.0151,DR25,Gaia DR2 2078970230921775744,297.00354590332364,0.02367400777362755,44.775087336539116,0.02719067065908709,1.9540048961411267,0.029268900526396698,66.760445,1.4660529098646813,0.049732527820926895,-3.900629519788615,0.05099744338172692,0.0963515,0.096043885,-0.0599607,-0.039606906,0.25307333,-0.10189195,-0.21888788,-0.2858344,-0.10034058,0.10558138,204.0,0.0,204.0,0.0,-3.1403549,142.16127,0.0,0.0,16.0,0.042125016,0.0,15.358223,1.4928541,0.6955242,0.7973299,,,b'NOT_AVAILABLE',78.65439872966293,9.60055108587114,2.0789702309217756e+18,504.470083640865,497.072610923817,512.087001467749,,297.0035370113977,44.77510413091587,,, ,0.0758717036345496,0.10159221116666192,0.20788846795866595,1.3912619071805061,15.150334493467115,6.844045878580239,,,,99.2685242812428,494.7411033672002,85.35200595029593
77,Gaia DR2 2106733724149606016,CANDIDATE,0.449,KIC 8673511,0.7572612809999999,0.0163,DR25,Gaia DR2 2106733724149606016,284.2956474657035,0.01186266648968113,44.8958983502114,0.014177190258033948,1.4294160733720425,0.013885558678272125,102.94264,-2.723658899469363,0.02628420600948711,17.408799508244385,0.028784959406734322,-0.080006614,0.02345102,-0.056641847,0.016108865,0.21814765,-0.029192025,-0.26111883,-0.07192158,0.032905046,0.03969224,246.0,0.0,245.0,1.0,-3.1362832,177.09146,0.0,0.0,17.0,0.09186848,0.0,14.006134,0.9701948,0.4126873,0.5575075,-56.22,,b'NOT_AVAILABLE',74.8706805360454,17.820835524368693,2.106733724149606e+18,685.749366812632,679.231971306647,692.390763970409,,284.2956640199227,44.89582339565676,-56.22,,LAMOST,0.02807084853322304,0.037586866185985654,0.07691412498103113,0.9326079504033699,13.929219908222095,4.825306956850598,-54.16696295150117,-34.747132810908134,17.638662882958176,173.82990100711362,642.9341956575788,214.10248179757167
78,Gaia DR2 2106316390767391872,CANDIDATE,0.967,KIC 8677057,0.694611128,0.0137,DR25,Gaia DR2 2106316390767391872,286.31046019413685,0.025867943639692866,44.838190160109484,0.02753873741577628,1.653674114056974,0.028641217995650392,57.737564,-5.8478038157400745,0.057176727184740254,-6.056002163680835,0.05393577382903561,-0.03017255,0.087927006,-0.18994458,0.017977023,0.15878338,0.009227701,-0.3207743,-0.118646875,-0.13532418,-0.0016245175,225.0,0.0,225.0,0.0,-1.1562717,196.00832,0.0,0.0,16.0,0.065124005,0.0,15.681823,1.4207306,0.65344715,0.76728344,,,b'NOT_AVAILABLE',75.36174946623998,16.470945522039138,2.1063163907673917e+18,594.514952635136,584.484062443511,604.88972972808,,286.31049570115044,44.838216234557734,,, ,0.02459864469934074,0.03293758525241725,0.06740028647619363,1.3877930055678953,15.61442249031824,6.8110098203439335,,,,146.54927168123785,561.0756888547068,171.45403437078278
79,Gaia DR2 2106322816038478592,CANDIDATE,1.0,KIC 8741367,0.9886684000000001,0.0222,DR25,Gaia DR2 2106322816038478592,286.29131671333806,0.017807334602397206,44.920099045555936,0.020844753521932203,1.8486997777307557,0.020501984838743156,90.171745,1.8928031559690712,0.039680039258753984,3.003644611641808,0.0423646830482587,-0.05826861,-0.015303663,-0.270081,0.03962205,0.13434704,0.019040804,-0.21692945,-0.10595382,-0.111263715,-0.1008095,223.0,223.0,223.0,0.0,5.8952017,364.77753,0.0,0.0,16.0,0.07689678,0.0,12.395415,0.665658,0.26101017,0.40464783,-18.6,,b'NOT_AVAILABLE',75.4355712746495,16.51433480445476,2.1063228160384786e+18,532.653279106394,526.85524535927,538.578011419061,,286.29130520414833,44.92008611319662,-18.6,,LAMOST,0.023552739892265365,0.03153711871574332,0.0645345073048071,0.6341208784156044,12.330880798786502,3.763193234975489,-1.9436967345783955,-2.3255039180696992,0.4275403925838389,130.4132888523677,501.94182403955915,153.75953959080286
80,Gaia DR2 2106374557504930944,CONFIRMED,0.994,KIC 8804845,0.762132307,0.0162,DR25,Gaia DR2 2106374557504930944,285.38737062147953,0.0154871190291805,45.04902650342676,0.019082755601815184,1.4689650714097204,0.01830997940034746,80.22756,-6.826620817668415,0.03469460581090333,-5.7998150609472425,0.03635570705240853,0.0023366546,-0.16134572,-0.08946316,0.03150721,0.2600951,0.024930665,-0.25259712,0.00725864,-0.04246113,0.09622432,194.0,0.0,193.0,1.0,-3.7552269,123.675064,0.0,0.0,16.0,0.08651949,0.0,14.272647,0.96054935,0.40566254,0.5548868,-41.5,,b'NOT_AVAILABLE',75.31274476369785,17.155876732166504,2.1063745575049308e+18,667.692698967208,659.566700815995,676.017738419834,-41.5,285.3874122242352,45.04905147484516,,,Petigura,0.02656297124951886,0.03556781850310575,0.07278254122368169,0.9249815360501169,14.199864362768018,5.14976472081184,24.6771330630195,-36.47249562879588,8.046541841909912,164.91985946345088,629.2075288317826,200.80280730060264
82,Gaia DR2 2127065652653876992,CONFIRMED,0.98,KIC 8947520,0.9685276829999999,0.0191,DR25,Gaia DR2 2127065652653876992,289.8844102135073,0.040672435701403706,45.211507518081824,0.03813972050442189,1.219249217184646,0.039117814766822155,31.168644,0.5434769368360506,0.09511176919233959,-2.3974233716640985,0.07735952984558223,-0.11708934,-0.12850085,-0.42026454,0.063325115,0.11958496,0.04567564,-0.40866855,0.08735089,-0.14685419,-0.14706975,202.0,0.0,202.0,0.0,14.330762,638.87585,0.3321238341366672,20.942951676029697,16.0,0.13964047,0.0,14.478798,0.9109087,0.37275982,0.5381489,9.8,,b'NOT_AVAILABLE',76.74947816595393,14.296258553947004,2.127065652653877e+18,801.993109876868,777.405205350453,828.156490455465,9.8,289.88440689200525,45.21151784032129,,,Petigura,0.02984280257076886,0.039959512642259505,0.08176927904390668,0.870949186393385,14.397028633553749,4.957944726758573,21.027297203625594,21.119641595890798,4.0891079219567725,182.17028847745325,773.6183016819352,202.5309812525967
83,Gaia DR2 2079404572371719680,CONFIRMED,1.0,KIC 9044228,0.934885365,0.0184,DR25,Gaia DR2 2079404572371719680,298.32661691363296,0.016668487611084467,45.315421217549904,0.01761540819323594,3.229516721845542,0.020369991540024036,158.54286,4.932793707670862,0.03437069001100701,-19.27618716563363,0.03163532628864817,-0.025599657,0.010760115,-0.12440711,-0.018148191,0.4071544,-0.11053891,-0.2435305,-0.23732688,-0.11364427,-0.027020212,200.0,0.0,200.0,0.0,-4.9231586,112.57574,0.0,0.0,15.0,0.030431423,0.0,14.095752,1.3899603,0.6389408,0.7510195,,,b'NOT_AVAILABLE',79.59564290950424,9.049987712433373,2.0794045723717197e+18,306.909865814789,304.988573239635,308.855081838978,,298.3265867112057,45.31550421224067,,, ,0.025881317209519174,0.03465508374354617,0.07091480915408255,1.3553052052579186,14.024836953236054,6.660698469407869,,,,55.223654879869514,300.7613849700738,48.70577733845745
85,Gaia DR2 2126673848558272384,CANDIDATE,0.981,KIC 9087580,0.770658979,0.0154,DR25,Gaia DR2 2126673848558272384,291.37219248367654,0.022666474289103896,45.46814616375868,0.024799186313924595,1.526975369155355,0.02852687392149338,53.52761,-3.564947600704995,0.04726080366705619,7.200171378284068,0.045039012311170155,-0.03253694,-0.17243695,0.04073232,0.01620842,0.3948532,-0.1540428,-0.20035625,-0.35857937,-0.10979328,0.14855473,213.0,0.0,212.0,1.0,-1.7550111,172.7133,0.0,0.0,16.0,0.0587382,0.0,15.115169,1.196578,0.5314255,0.66515255,,,b'NOT_AVAILABLE',77.44016187695372,13.453736372921382,2.1266738485582725e+18,642.971405388549,631.30021448189,655.074188627787,,291.37221437009737,45.46811516301871,,, ,0.02860068136990865,0.038296312354307686,0.07836586695354972,1.1582817134635635,15.036802704518617,6.074211229406419,,,,138.50356323572987,621.6762031514928,152.3666694036282
86,Gaia DR2 2126524001437900928,CONFIRMED,1.0,KIC 9092504,0.962864171,0.0183,DR25,Gaia DR2 2126524001437900928,293.20450087605354,0.02854271364128372,45.43539189498068,0.03456410744884769,0.712903912367554,0.0358567911453262,19.881977,-0.6018492044400742,0.061772520197381206,-3.7303859831660926,0.061595958943828376,-0.14577429,-0.24689277,-0.019390713,0.0060011316,0.3335938,-0.13411433,-0.316853,-0.25808954,-0.16105767,0.0135313235,213.0,0.0,213.0,0.0,-1.0020276,187.60161,0.0,1.393488951877828e-15,16.0,0.059501722,0.0,15.775296,1.014514,0.43135738,0.5831566,,,b'NOT_AVAILABLE',77.98304533697494,12.281937254771329,2.1265240014379008e+18,1350.32379488022,1286.51563232199,1420.65432082668,,293.20450456886755,45.435407956364706,,, ,0.06244454110703496,0.08361324054231982,0.17109804263327583,0.9309007288790669,15.6041981686094,5.123105654099078,,,,285.36226067719684,1340.5737744298917,298.3885495433027
87,Gaia DR2 2127096198461768704,CANDIDATE,0.989,KIC 9149789,0.352515897,0.0092,DR25,Gaia DR2 2127096198461768704,289.8588634024416,0.01677530547910609,45.503775683297796,0.022908809212643516,1.35574066900371,0.021611633758884474,62.731983,-4.198303561059074,0.037450451154126665,-11.257506708642133,0.04319305669444075,-0.032958943,0.012513446,-0.077526025,0.030160097,0.23105536,-0.061285228,-0.34375197,-0.27789888,-0.015809648,0.07129499,222.0,0.0,220.0,2.0,-0.93883073,195.48732,0.0,0.0,16.0,0.03311907,0.0,14.84886,1.0092487,0.42754555,0.5817032,-25.9,,b'NOT_AVAILABLE',77.01697225038454,14.432617756892533,2.1270961984617687e+18,722.365820867648,711.176401812647,733.906418681554,-25.9,289.8588891935932,45.50382415311543,-32.55,,Petigura,0.027952927699675407,0.037428970189865365,0.07659102189711062,0.9718197633306425,14.772268765090194,5.555073842429483,46.46827016007475,-20.95318603935215,-1.8626534992678563,160.4822405736863,696.0658988714033,183.8413940306222
